GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "10000","Delaware",2,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",48805,48817,46902,46418,48546,47314,48601,50329,51973,50274,52679,52902,54571,54793,57268,59170,60949
 "10000","Delaware",2,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",16883,17177,18234,20120,22158,23531,25260,25251,24785,25166,26247,25661,26033,26771,27517,28319,28932
 "10000","Delaware",2,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",34870,33080,34012,35930,34138,34045,35486,36043,34229,33988,35973,37467,38905,39478,39439,36639,36927
 "10000","Delaware",2,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",12515,12725,12064,13174,13163,12792,12062,11839,11030,10517,9137,8676,7205,6830,6376,10998,10742
 "10000","Delaware",2,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",29814,26858,26649,27785,28329,29497,30568,29625,27711,27753,28250,28153,30175,31888,32746,33440,34215
 "10000","Delaware",2,CAEMP25N,1500,"61","   Educational services","Number of jobs",7263,7786,7888,8054,8632,9195,9129,9181,9198,9207,9019,9056,9484,9900,9798,9765,9806
 "10000","Delaware",2,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",46749,47907,49663,51122,52895,54519,56937,60988,61978,62873,64334,65710,67715,69814,72811,74496,75596
 "10000","Delaware",2,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",11036,12028,12399,12721,13016,13071,12663,12928,12733,13523,13978,13902,14748,15444,15256,15167,15447
 "10000","Delaware",2,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",30402,30874,31497,33030,33607,34060,34591,35210,34942,35696,36549,37225,38290,39415,41018,42212,42678
 "10000","Delaware",2,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",23790,24950,25515,26446,27411,27827,28373,28450,27054,26900,27211,27052,25745,26333,26909,26978,27234
 "10000","Delaware",2,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",66884,67482,67660,67440,68303,69569,70490,71684,71622,72937,72794,73789,74145,74116,73203,73812,74202
 "10000","Delaware",2,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",5441,5497,5348,5408,5416,5385,5533,5689,5791,6156,5840,5629,5551,5536,5665,5668,5754
 "10000","Delaware",2,CAEMP25N,2002,"...","   Military","Number of jobs",9005,9262,9396,9033,8422,8032,8275,8378,8464,8674,8765,8974,9141,8877,8574,8603,8566
 "10000","Delaware",2,CAEMP25N,2010,"...","   State and local","Number of jobs",52438,52723,52916,52999,54465,56152,56682,57617,57367,58107,58189,59186,59453,59703,58964,59541,59882
 "10000","Delaware",2,CAEMP25N,2011,"...","    State government","Number of jobs",30114,30567,30394,29991,30597,32439,32669,33173,32566,32803,32494,33272,33366,33358,32315,32632,32750
