GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "09000","Connecticut",1,CAEMP25N,300,"22","   Utilities","Number of jobs",9448,9134,8940,8782,8763,6875,6921,7110,6954,6781,6546,6338,6575,6459,6282,6668,7029
 "09000","Connecticut",1,CAEMP25N,400,"23","   Construction","Number of jobs",110907,107641,110203,118481,123219,126425,128279,122727,109811,101837,103276,104567,107937,110307,111679,115703,116120
 "09000","Connecticut",1,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",233275,218460,207121,204883,202466,201115,199419,194828,179932,173330,174427,173572,172919,168470,168086,165960,169046
 "09000","Connecticut",1,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",74007,72111,70937,72217,74109,75360,75507,76626,72344,69894,71075,70528,70343,73924,73652,69599,69349
 "09000","Connecticut",1,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",229659,230351,227071,229052,231684,231091,231408,226409,216831,214033,217008,218210,220554,222341,222576,221751,220535
 "09000","Connecticut",1,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",49749,48341,49675,50619,52147,52674,53416,52812,49931,48969,50944,52221,53317,54602,59688,63711,65672
 "09000","Connecticut",1,CAEMP25N,900,"51","   Information","Number of jobs",50734,46241,45446,45186,45070,44317,44769,44127,40638,38279,38454,38135,39149,39306,39096,39524,38659
 "09000","Connecticut",1,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",160831,162204,162772,162523,165105,168015,177694,188368,198574,192641,203221,199521,198283,188311,191164,195622,199063
 "09000","Connecticut",1,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",80518,81879,85636,92063,99090,102470,107556,107835,105960,109926,113178,110809,111735,115449,118049,118382,120962
 "09000","Connecticut",1,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",151537,149889,148355,152240,151051,154595,160457,160553,153639,153103,154260,155101,156632,161844,164137,163853,164391
 "09000","Connecticut",1,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",29716,28998,28181,26477,26390,27812,28230,31192,30358,30428,31155,33085,33127,34535,35975,37731,37308
 "09000","Connecticut",1,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",111382,109603,109834,114764,115963,119747,122234,118455,109368,110261,112333,116060,118076,119067,119964,121005,121837
