GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "34000","New Jersey",2,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",468368,485490,497903,507134,521029,534741,549714,559402,565864,577282,583854,593960,608825,617958,632896,641950,654434
 "34000","New Jersey",2,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",80572,84752,87131,90632,93021,94757,100021,104893,103046,104696,107128,110749,112486,117965,118009,122526,125462
 "34000","New Jersey",2,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",275495,281069,291803,296243,302527,309808,310115,311137,304484,306145,309793,315783,322737,327130,327881,336144,340867
 "34000","New Jersey",2,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",225873,237740,244596,250701,255291,259854,266241,265618,261855,256860,268362,271228,275631,284708,292021,290636,292238
 "34000","New Jersey",2,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",612453,625268,635883,648619,655768,656351,656869,659348,659795,648423,624546,618008,618536,616972,613480,610806,610667
 "34000","New Jersey",2,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",64224,63738,63348,62675,61746,61342,61700,60210,59836,60524,53883,50893,49607,48979,49268,49432,49435
 "34000","New Jersey",2,CAEMP25N,2002,"...","   Military","Number of jobs",28270,27286,26842,26566,24581,24346,24533,24767,25538,25456,25732,25554,25222,24908,25158,25027,25011
 "34000","New Jersey",2,CAEMP25N,2010,"...","   State and local","Number of jobs",519959,534244,545693,559378,569441,570663,570636,574371,574421,562443,544931,541561,543707,543085,539054,536347,536221
 "34000","New Jersey",2,CAEMP25N,2011,"...","    State government","Number of jobs",142051,144253,148032,153645,158159,156739,156587,157037,156011,154600,150357,146619,145183,141343,138985,140753,140415
 "34000","New Jersey",2,CAEMP25N,2012,"...","    Local government","Number of jobs",377908,389991,397661,405733,411282,413924,414049,417334,418410,407843,394574,394942,398524,401742,400069,395594,395806
 "34001","Atlantic, NJ",2,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",171600,171667,174184,177412,183113,184525,183099,181292,172715,171005,170762,171854,171402,168459,164827,165204,164558
