"","FIPS","county","state","rural","south","black35","white90","X1990","X2000","X2010","X2017","pctblack","pctwhite"
"729",18063,"Hendricks County","IN",FALSE,FALSE,FALSE,FALSE,75717,104093,145448,158170,0.0625276601125371,0.881943478535753
"730",18065,"Henry County","IN",TRUE,FALSE,FALSE,TRUE,48139,48508,49462,48649,0.0229809451376185,0.949906472897696
"731",18067,"Howard County","IN",FALSE,FALSE,FALSE,FALSE,80827,84964,82752,82457,0.0729592393611216,0.878203184690202
"732",18069,"Huntington County","IN",TRUE,FALSE,FALSE,TRUE,35427,38075,37124,36520,0.00870755750273823,0.965142387732749
"733",18071,"Jackson County","IN",TRUE,FALSE,FALSE,TRUE,37730,41335,42376,43779,0.0107814248840768,0.91971036341625
"734",18073,"Jasper County","IN",FALSE,FALSE,FALSE,TRUE,24960,30043,33478,33448,0.00714541975603923,0.949653193016025
"735",18075,"Jay County","IN",TRUE,FALSE,FALSE,TRUE,21512,21806,21253,21107,0.00331643530582271,0.975221490500782
"736",18077,"Jefferson County","IN",TRUE,FALSE,FALSE,TRUE,29797,31705,32428,32293,0.0204997987179884,0.953271606849782
"737",18079,"Jennings County","IN",TRUE,FALSE,FALSE,TRUE,23661,27554,28525,27840,0.0136494252873563,0.971264367816092
"738",18081,"Johnson County","IN",FALSE,FALSE,FALSE,TRUE,88109,115209,139654,149359,0.0235472920948855,0.920654262548624
"739",18083,"Knox County","IN",TRUE,FALSE,FALSE,TRUE,39884,39256,38440,37763,0.0314593649868919,0.941583031009189
"740",18085,"Kosciusko County","IN",TRUE,FALSE,FALSE,TRUE,65294,74057,77358,78720,0.00809197154471545,0.939303861788618
"741",18087,"LaGrange County","IN",TRUE,FALSE,FALSE,TRUE,29477,34909,37128,38720,0.000697314049586777,0.97838326446281
"742",18089,"Lake County","IN",FALSE,FALSE,FALSE,FALSE,475594,484564,496005,488694,0.243246284996337,0.619549247586424
"743",18091,"LaPorte County","IN",FALSE,FALSE,FALSE,FALSE,107066,110106,111467,110839,0.110340223206633,0.831440197042557
"744",18093,"Lawrence County","IN",TRUE,FALSE,FALSE,TRUE,42836,45922,46134,45669,0.00324071032866934,0.965928748166152
"745",18095,"Madison County","IN",FALSE,FALSE,FALSE,FALSE,130669,133358,131636,129641,0.076565284130792,0.879258876435695
"746",18097,"Marion County","IN",FALSE,FALSE,FALSE,FALSE,797159,860454,903393,939964,0.274197735232413,0.626586762897302
"747",18099,"Marshall County","IN",TRUE,FALSE,FALSE,TRUE,42182,45128,47051,46752,0.00707991101984942,0.923832135523614
"748",18101,"Martin County","IN",TRUE,FALSE,FALSE,TRUE,10369,10369,10334,10219,0.00547998825716802,0.97524219590958
"749",18103,"Miami County","IN",TRUE,FALSE,FALSE,TRUE,36897,36082,36903,36035,0.0508672124323574,0.90906063549327
"750",18105,"Monroe County","IN",FALSE,FALSE,FALSE,FALSE,108978,120563,137974,144436,0.0311695145254646,0.865296740424825
"751",18107,"Montgomery County","IN",TRUE,FALSE,FALSE,TRUE,34436,37629,38124,38288,0.00804429586293356,0.959621813623067
"752",18109,"Morgan County","IN",FALSE,FALSE,FALSE,TRUE,55920,66689,68894,69533,0.00395495663929357,0.973710324594078
"753",18111,"Newton County","IN",FALSE,FALSE,FALSE,TRUE,13551,14566,14244,14056,0.00128059191804212,0.955961866818441
"754",18113,"Noble County","IN",TRUE,FALSE,FALSE,TRUE,37877,46275,47536,47421,0.00385904978806858,0.970730267181207
"755",18115,"Ohio County","IN",FALSE,FALSE,FALSE,TRUE,5315,5623,6128,5911,0.0130265606496363,0.972255117577398
"756",18117,"Orange County","IN",TRUE,FALSE,FALSE,TRUE,18409,19306,19840,19623,0.012943994292412,0.96646792029761
"757",18119,"Owen County","IN",FALSE,FALSE,FALSE,TRUE,17281,21786,21575,20957,0.00758696378298421,0.97299231760271
"758",18121,"Parke County","IN",TRUE,FALSE,FALSE,TRUE,15410,17241,17339,17062,0.00967061305825812,0.958680107841988
"759",18123,"Perry County","IN",TRUE,FALSE,FALSE,TRUE,19107,18899,19338,19229,0.0284466170887722,0.945082947631182
"760",18125,"Pike County","IN",TRUE,FALSE,FALSE,TRUE,12509,12837,12845,12471,0.00954213775960228,0.971854702910753
"761",18127,"Porter County","IN",FALSE,FALSE,FALSE,TRUE,128932,146798,164343,167391,0.0362743516676524,0.915694392171622
"762",18129,"Posey County","IN",FALSE,FALSE,FALSE,TRUE,25968,27061,25910,25599,0.0152349701160202,0.969139419508575
"763",18131,"Pulaski County","IN",TRUE,FALSE,FALSE,TRUE,12643,13755,13402,12761,0.00462346211111982,0.95940756993966
"764",18133,"Putnam County","IN",FALSE,FALSE,FALSE,TRUE,30315,36019,37963,37543,0.0313507178435394,0.937591561675945
"765",18135,"Randolph County","IN",TRUE,FALSE,FALSE,TRUE,27148,27401,26171,25203,0.00650716184581201,0.9642899654803
"766",18137,"Ripley County","IN",TRUE,FALSE,FALSE,TRUE,24616,26523,28818,28372,0.00482870435640773,0.971626956153955
"767",18139,"Rush County","IN",TRUE,FALSE,FALSE,TRUE,18129,18261,17392,16765,0.01419624217119,0.972084700268416
"768",18141,"St. Joseph County","IN",FALSE,FALSE,FALSE,FALSE,247052,265559,266931,268613,0.129606534307722,0.790460625509562
"769",18143,"Scott County","IN",FALSE,FALSE,FALSE,TRUE,20991,22960,24181,23722,0.00320377708456285,0.975550122249389
"770",18145,"Shelby County","IN",FALSE,FALSE,FALSE,TRUE,40307,43445,44436,44339,0.0096303480006315,0.944067299668463
"771",18147,"Spencer County","IN",TRUE,FALSE,FALSE,TRUE,19490,20391,20952,20610,0.00621057738961669,0.967394468704512
"772",18149,"Starke County","IN",TRUE,FALSE,FALSE,TRUE,22747,23556,23363,22966,0.00313506923277889,0.965209440041801
"773",18151,"Steuben County","IN",TRUE,FALSE,FALSE,TRUE,27446,33214,34185,34459,0.00237963957166488,0.972605124931078
"774",18153,"Sullivan County","IN",FALSE,FALSE,FALSE,TRUE,18993,21751,21475,20900,0.0388038277511962,0.932870813397129
"775",18155,"Switzerland County","IN",TRUE,FALSE,FALSE,TRUE,7738,9065,10613,10617,0.00819440519920882,0.966092116417067
"776",18157,"Tippecanoe County","IN",FALSE,FALSE,FALSE,FALSE,130598,148955,172780,186081,0.0475276895545488,0.831530355060431
"777",18159,"Tipton County","IN",TRUE,FALSE,FALSE,TRUE,16119,16577,15936,15290,0.00189666448659254,0.961478090255069
"778",18161,"Union County","IN",FALSE,FALSE,FALSE,TRUE,6976,7349,7516,7225,0.00110726643598616,0.958477508650519
"779",18163,"Vanderburgh County","IN",FALSE,FALSE,FALSE,FALSE,165058,171922,179703,181831,0.0914695513966265,0.856625107929891
"780",18165,"Vermillion County","IN",FALSE,FALSE,FALSE,TRUE,16773,16788,16212,15644,0.00421886985425722,0.979353106622347
"781",18167,"Vigo County","IN",FALSE,FALSE,FALSE,FALSE,106107,105848,107848,107723,0.0616302925094919,0.874251552593225
"782",18169,"Wabash County","IN",TRUE,FALSE,FALSE,TRUE,35069,34960,32888,31848,0.00876036171816127,0.957454157246923
"783",18171,"Warren County","IN",TRUE,FALSE,FALSE,TRUE,8176,8419,8508,8269,0.0047164106905309,0.979562220341033
"784",18173,"Warrick County","IN",FALSE,FALSE,FALSE,TRUE,44920,52383,59689,61581,0.0157191341485198,0.940890859193582
"785",18175,"Washington County","IN",FALSE,FALSE,FALSE,TRUE,23717,27223,28262,27807,0.000899054194986874,0.981982953932463
"786",18177,"Wayne County","IN",TRUE,FALSE,FALSE,TRUE,71951,71097,68917,66972,0.0513348862211073,0.900450934718987
"787",18179,"Wells County","IN",FALSE,FALSE,FALSE,TRUE,25948,27600,27636,27832,0.00815607933314171,0.966046277665996
"788",18181,"White County","IN",TRUE,FALSE,FALSE,TRUE,23265,25267,24643,24279,0.00461304007578566,0.919683677251946
"789",18183,"Whitley County","IN",FALSE,FALSE,FALSE,TRUE,27651,30707,33292,33481,0.00436068217795167,0.965622293240943
"790",19001,"Adair County","IA",TRUE,FALSE,FALSE,TRUE,8409,8243,7682,7192,0.00333704115684093,0.979560622914349
"791",19003,"Adams County","IA",TRUE,FALSE,FALSE,TRUE,4866,4482,4029,3785,0.00422721268163804,0.973844121532365
"792",19005,"Allamakee County","IA",TRUE,FALSE,FALSE,TRUE,13855,14675,14330,13940,0.00946915351506456,0.96793400286944
"793",19007,"Appanoose County","IA",TRUE,FALSE,FALSE,TRUE,13743,13721,12887,12547,0.00589782418107914,0.974097393799315
"794",19009,"Audubon County","IA",TRUE,FALSE,FALSE,TRUE,7334,6830,6119,5711,0.00595342321835055,0.973384696200315
"795",19011,"Benton County","IA",FALSE,FALSE,FALSE,TRUE,22429,25308,26076,25646,0.00678468377134836,0.977540357170709
"796",19013,"Black Hawk County","IA",FALSE,FALSE,FALSE,FALSE,123798,128012,131090,132960,0.0888312274368231,0.847104392298436
"797",19015,"Boone County","IA",TRUE,FALSE,FALSE,TRUE,25186,26224,26306,26381,0.00409385542625374,0.966339410939691
"798",19017,"Bremer County","IA",FALSE,FALSE,FALSE,TRUE,22813,23325,24276,24741,0.00945798472171699,0.960753405278687
"799",19019,"Buchanan County","IA",TRUE,FALSE,FALSE,TRUE,20844,21093,20958,21101,0.00331737832330221,0.977157480688119
"800",19021,"Buena Vista County","IA",TRUE,FALSE,FALSE,FALSE,19965,20411,20260,20369,0.0266581570032893,0.780548873287839
"801",19023,"Butler County","IA",TRUE,FALSE,FALSE,TRUE,15731,15305,14867,14822,0.00242882202131966,0.977465929024423
"802",19025,"Calhoun County","IA",TRUE,FALSE,FALSE,TRUE,11508,11115,9670,9814,0.0178316690442225,0.959547585082535
"803",19027,"Carroll County","IA",TRUE,FALSE,FALSE,TRUE,21423,21421,20816,20428,0.0147346778930879,0.971509692578813
"804",19029,"Cass County","IA",TRUE,FALSE,FALSE,TRUE,15128,14684,13956,13327,0.00285135439333683,0.974337810459968
"805",19031,"Cedar County","IA",TRUE,FALSE,FALSE,TRUE,17381,18187,18499,18368,0.00724085365853659,0.970219947735192
"806",19033,"Cerro Gordo County","IA",TRUE,FALSE,FALSE,TRUE,46733,46447,44151,43134,0.0169240042657764,0.94456809013771
"807",19035,"Cherokee County","IA",TRUE,FALSE,FALSE,TRUE,14098,13035,12072,11577,0.0095015979960266,0.972358987647923
"808",19037,"Chickasaw County","IA",TRUE,FALSE,FALSE,TRUE,13295,13095,12439,12140,0.00518945634266886,0.980889621087315
"809",19039,"Clarke County","IA",TRUE,FALSE,FALSE,TRUE,8287,9133,9286,9267,0.00107909787417719,0.942484083306356
"810",19041,"Clay County","IA",TRUE,FALSE,FALSE,TRUE,17585,17372,16667,16387,0.00469884664673217,0.960090315493989
"811",19043,"Clayton County","IA",TRUE,FALSE,FALSE,TRUE,19054,18678,18129,17711,0.0103890237705381,0.977923324487607
"812",19045,"Clinton County","IA",TRUE,FALSE,FALSE,TRUE,51040,50149,49116,47587,0.0257002962994095,0.937104671443882
"813",19047,"Crawford County","IA",TRUE,FALSE,FALSE,FALSE,16775,16942,17096,17131,0.0148269219543518,0.88529566283346
"814",19049,"Dallas County","IA",FALSE,FALSE,FALSE,TRUE,29755,40750,66135,80864,0.0133186584883261,0.913385437277404
"815",19051,"Davis County","IA",TRUE,FALSE,FALSE,TRUE,8312,8541,8753,8834,0.00124518904233643,0.980076975322617
"816",19053,"Decatur County","IA",TRUE,FALSE,FALSE,TRUE,8338,8689,8457,8105,0.0166563849475632,0.95410240592227
"817",19055,"Delaware County","IA",TRUE,FALSE,FALSE,TRUE,18035,18404,17764,17326,0.00277040286274962,0.981357497402747
"818",19057,"Des Moines County","IA",TRUE,FALSE,FALSE,TRUE,42614,42351,40325,39876,0.0605376667669776,0.905281372253987
"819",19059,"Dickinson County","IA",TRUE,FALSE,FALSE,TRUE,14909,16424,16667,17000,0.00535294117647059,0.972647058823529
"820",19061,"Dubuque County","IA",FALSE,FALSE,FALSE,TRUE,86403,89143,93653,96571,0.0289010158329105,0.932153545060111
"821",19063,"Emmet County","IA",TRUE,FALSE,FALSE,TRUE,11569,11027,10302,9661,0.0169754683780147,0.961391160335369
"822",19065,"Fayette County","IA",TRUE,FALSE,FALSE,TRUE,21843,22008,20880,20139,0.0133571676845921,0.955856795272854
"823",19067,"Floyd County","IA",TRUE,FALSE,FALSE,TRUE,17058,16900,16303,15904,0.0189260563380282,0.945422535211268
"824",19069,"Franklin County","IA",TRUE,FALSE,FALSE,TRUE,11364,10704,10680,10326,0.0149138098005036,0.924462521789657
"825",19071,"Fremont County","IA",TRUE,FALSE,FALSE,TRUE,8226,8010,7441,6985,0.00715819613457409,0.961488904795991
"826",19073,"Greene County","IA",TRUE,FALSE,FALSE,TRUE,10045,10366,9336,9046,0.00121600707495025,0.977227503869113
"827",19075,"Grundy County","IA",FALSE,FALSE,FALSE,TRUE,12029,12369,12453,12354,0.00679941719281204,0.98251578436134
"828",19077,"Guthrie County","IA",FALSE,FALSE,FALSE,TRUE,10935,11353,10954,10664,0.00337584396099025,0.973930982745686
"829",19079,"Hamilton County","IA",TRUE,FALSE,FALSE,TRUE,16071,16438,15673,15201,0.011446615354253,0.938227748174462
"830",19081,"Hancock County","IA",TRUE,FALSE,FALSE,TRUE,12638,12100,11341,10971,0.00628930817610063,0.967003919423936
"831",19083,"Hardin County","IA",TRUE,FALSE,FALSE,TRUE,19094,18812,17534,17239,0.0152561053425373,0.954463715992807
"832",19085,"Harrison County","IA",FALSE,FALSE,FALSE,TRUE,14730,15666,14928,14196,0.0019723865877712,0.975626937165399
"833",19087,"Henry County","IA",TRUE,FALSE,FALSE,TRUE,19226,20336,20145,19865,0.0208910143468412,0.919959728165115
"834",19089,"Howard County","IA",TRUE,FALSE,FALSE,TRUE,9809,9932,9566,9321,0.00708078532346315,0.98186889818689
"835",19091,"Humboldt County","IA",TRUE,FALSE,FALSE,TRUE,10756,10381,9815,9586,0.001877738368454,0.975589401210098
"836",19093,"Ida County","IA",TRUE,FALSE,FALSE,TRUE,8365,7837,7089,6965,0.000861450107681263,0.975448671931084
"837",19095,"Iowa County","IA",TRUE,FALSE,FALSE,TRUE,14630,15671,16355,16231,0.00807097529419013,0.97634156860329
"838",19097,"Jackson County","IA",TRUE,FALSE,FALSE,TRUE,19950,20296,19848,19409,0.00556442887320315,0.968777371322582
"839",19099,"Jasper County","IA",TRUE,FALSE,FALSE,TRUE,34795,37213,36842,36789,0.0160374024844383,0.956019462339286
"840",19101,"Jefferson County","IA",TRUE,FALSE,FALSE,FALSE,16310,16181,16843,17945,0.0586235720256339,0.832488158261354
"841",19103,"Johnson County","IA",FALSE,FALSE,FALSE,FALSE,96119,111006,130882,144425,0.0638393629911719,0.829620910507184
"842",19105,"Jones County","IA",FALSE,FALSE,FALSE,TRUE,19444,20221,20638,20468,0.025405511041626,0.958374047293336
"843",19107,"Keokuk County","IA",TRUE,FALSE,FALSE,TRUE,11624,11400,10511,10223,0.00136946101927027,0.981414457595618
"844",19109,"Kossuth County","IA",TRUE,FALSE,FALSE,TRUE,18591,17163,15543,15166,0.00817618356850851,0.972438348938415
"845",19111,"Lee County","IA",TRUE,FALSE,FALSE,TRUE,38687,38052,35862,34785,0.0250682765559868,0.935776915337071
"846",19113,"Linn County","IA",FALSE,FALSE,FALSE,FALSE,168767,191701,211226,220008,0.0493754772553725,0.888449510926875
"847",19115,"Louisa County","IA",TRUE,FALSE,FALSE,TRUE,11592,12183,11387,11238,0.0104111051788574,0.915554369104823
"848",19117,"Lucas County","IA",TRUE,FALSE,FALSE,TRUE,9070,9422,8898,8600,0.00104651162790698,0.992441860465116
"849",19119,"Lyon County","IA",TRUE,FALSE,FALSE,TRUE,11952,11763,11581,11745,0.000681140911025969,0.970455512984249
"850",19121,"Madison County","IA",FALSE,FALSE,FALSE,TRUE,12483,14019,15679,15720,0.00305343511450382,0.974618320610687
"851",19123,"Mahaska County","IA",TRUE,FALSE,FALSE,TRUE,21522,22335,22381,22301,0.0153804762118291,0.953141114748218
"852",19125,"Marion County","IA",TRUE,FALSE,FALSE,TRUE,30001,32052,33309,33127,0.00597699761523833,0.957225224137411
"853",19127,"Marshall County","IA",TRUE,FALSE,FALSE,FALSE,38276,39311,40648,40476,0.0106729914023125,0.841708666864315
"854",19129,"Mills County","IA",FALSE,FALSE,FALSE,TRUE,13202,14547,15059,14933,0.00790196209736825,0.966517109756914
"855",19131,"Mitchell County","IA",TRUE,FALSE,FALSE,TRUE,10928,10874,10776,10663,0.00131295132701866,0.978898996530057
"856",19133,"Monona County","IA",TRUE,FALSE,FALSE,TRUE,10034,10020,9243,8865,0.00112803158488438,0.95815002820079
"857",19135,"Monroe County","IA",TRUE,FALSE,FALSE,TRUE,8114,8016,7970,7912,0.000758341759352882,0.962335692618807
"858",19137,"Montgomery County","IA",TRUE,FALSE,FALSE,TRUE,12076,11771,10740,10239,0,0.952827424553179
"859",19139,"Muscatine County","IA",TRUE,FALSE,FALSE,TRUE,39907,41722,42745,42923,0.0204785313235328,0.909885143163339
"860",19141,"O'Brien County","IA",TRUE,FALSE,FALSE,TRUE,15444,15102,14398,13944,0.0092512908777969,0.945998278829604
"861",19143,"Osceola County","IA",TRUE,FALSE,FALSE,TRUE,7267,7003,6462,6149,0.0128476174987803,0.946332737030411
"862",19145,"Page County","IA",TRUE,FALSE,FALSE,TRUE,16870,16976,15932,15393,0.0204638472032742,0.938998245955954
"863",19147,"Palo Alto County","IA",TRUE,FALSE,FALSE,TRUE,10669,10147,9421,9110,0.0200878155872667,0.96377607025247
"864",19149,"Plymouth County","IA",FALSE,FALSE,FALSE,TRUE,23388,24849,24986,25027,0.00439525312662325,0.954848763335598
"865",19151,"Pocahontas County","IA",TRUE,FALSE,FALSE,TRUE,9525,8662,7310,6972,0.0180722891566265,0.961990820424555
"866",19153,"Polk County","IA",FALSE,FALSE,FALSE,FALSE,327140,374601,430640,467235,0.0646976360931865,0.84618018769998
"867",19155,"Pottawattamie County","IA",FALSE,FALSE,FALSE,TRUE,82628,87704,93158,93287,0.0145572266232165,0.933742107689174
"868",19157,"Poweshiek County","IA",TRUE,FALSE,FALSE,TRUE,19033,18815,18914,18428,0.0206207944432386,0.943184284784024
"869",19159,"Ringgold County","IA",TRUE,FALSE,FALSE,TRUE,5420,5469,5131,4986,0.00120336943441637,0.971119133574007
"870",19161,"Sac County","IA",TRUE,FALSE,FALSE,TRUE,12324,11529,10350,9936,0.00865539452495974,0.975644122383253
"871",19163,"Scott County","IA",FALSE,FALSE,FALSE,FALSE,150979,158668,165224,171493,0.0790294647594946,0.859463651577615
"872",19165,"Shelby County","IA",TRUE,FALSE,FALSE,TRUE,13230,13173,12167,11772,0.00458715596330275,0.958885490995583
"873",19167,"Sioux County","IA",TRUE,FALSE,FALSE,TRUE,29903,31589,33704,34692,0.00366078634843768,0.933269918136746
"874",19169,"Story County","IA",FALSE,FALSE,FALSE,FALSE,74252,79981,89542,95888,0.019136909728016,0.870672034039713
"875",19171,"Tama County","IA",TRUE,FALSE,FALSE,FALSE,17419,18103,17767,17236,0.00609190067300998,0.881759108841959
"876",19173,"Taylor County","IA",TRUE,FALSE,FALSE,TRUE,7114,6958,6317,6214,0.00321853878339234,0.956066945606695
"877",19175,"Union County","IA",TRUE,FALSE,FALSE,TRUE,12750,12309,12534,12497,0.0119228614867568,0.969752740657758
"878",19177,"Van Buren County","IA",TRUE,FALSE,FALSE,TRUE,7676,7809,7570,7308,0.00574712643678161,0.979064039408867
"879",19179,"Wapello County","IA",TRUE,FALSE,FALSE,FALSE,35687,36051,35625,35321,0.0300387871238074,0.881373687041703
"880",19181,"Warren County","IA",FALSE,FALSE,FALSE,TRUE,36033,40671,46225,48630,0.00298169853999589,0.964959901295497
"881",19183,"Washington County","IA",FALSE,FALSE,FALSE,TRUE,19612,20670,21704,22095,0.00950441276306857,0.966870332654447
"882",19185,"Wayne County","IA",TRUE,FALSE,FALSE,TRUE,7067,6730,6403,6405,0.00671350507416081,0.970023419203747
"883",19187,"Webster County","IA",TRUE,FALSE,FALSE,TRUE,40342,40235,38013,36945,0.0467451617268913,0.919177155230748
"884",19189,"Winnebago County","IA",TRUE,FALSE,FALSE,TRUE,12122,11723,10866,10545,0.0109056424845899,0.952678994784258
"885",19191,"Winneshiek County","IA",TRUE,FALSE,FALSE,TRUE,20847,21310,21056,20575,0.0104009720534629,0.969331713244228
"886",19193,"Woodbury County","IA",FALSE,FALSE,FALSE,FALSE,98276,103877,102172,102397,0.0323349316874518,0.863326074006074
"887",19195,"Worth County","IA",TRUE,FALSE,FALSE,TRUE,7991,7909,7598,7502,0.0111970141295654,0.969608104505465
"888",19197,"Wright County","IA",TRUE,FALSE,FALSE,TRUE,14269,14334,13229,12864,0.00474191542288557,0.935323383084577
"889",20001,"Allen County","KS",TRUE,FALSE,FALSE,TRUE,14638,14385,13371,12752,0.0145075282308657,0.936166875784191
"890",20003,"Anderson County","KS",TRUE,FALSE,FALSE,TRUE,7803,8110,8102,7840,0.00191326530612245,0.956377551020408
"891",20005,"Atchison County","KS",TRUE,FALSE,FALSE,TRUE,16932,16774,16924,16466,0.0309729138831532,0.906231021498846
"892",20007,"Barber County","KS",TRUE,FALSE,FALSE,TRUE,5874,5307,4861,4905,0.00672782874617737,0.954943934760448
"893",20009,"Barton County","KS",TRUE,FALSE,FALSE,TRUE,29382,28205,27674,27067,0.0137806184652898,0.926995972955998
"894",20011,"Bourbon County","KS",TRUE,FALSE,FALSE,TRUE,14966,15379,15173,14757,0.0323914074676425,0.927492037677035
"895",20013,"Brown County","KS",TRUE,FALSE,FALSE,FALSE,11128,10724,9984,9736,0.0109901396877568,0.857641741988496
"896",20015,"Butler County","KS",FALSE,FALSE,FALSE,TRUE,50580,59482,65880,66260,0.022049501961968,0.933504376697857
"897",20017,"Chase County","KS",TRUE,FALSE,FALSE,TRUE,3021,3030,2790,2665,0.0146341463414634,0.947091932457786
"898",20019,"Chautauqua County","KS",TRUE,FALSE,FALSE,TRUE,4407,4359,3669,3425,0.0037956204379562,0.90043795620438
"899",20021,"Cherokee County","KS",TRUE,FALSE,FALSE,TRUE,21374,22605,21603,20501,0.00404858299595142,0.905614360275109
"900",20023,"Cheyenne County","KS",TRUE,FALSE,FALSE,TRUE,3243,3165,2726,2677,0,0.935375420246545
"901",20025,"Clark County","KS",TRUE,FALSE,FALSE,TRUE,2418,2390,2215,2089,0.0114887505983724,0.93729056965055
"902",20027,"Clay County","KS",TRUE,FALSE,FALSE,TRUE,9158,8822,8535,8203,0.00658295745458978,0.966963306107522
"903",20029,"Cloud County","KS",TRUE,FALSE,FALSE,TRUE,11023,10268,9533,9191,0.00696333369600696,0.94995103905995
"904",20031,"Coffey County","KS",TRUE,FALSE,FALSE,TRUE,8404,8865,8601,8328,0.00756484149855908,0.958933717579251
"905",20033,"Comanche County","KS",TRUE,FALSE,FALSE,TRUE,2313,1967,1891,1741,0,0.988512349224584
"906",20035,"Cowley County","KS",TRUE,FALSE,FALSE,FALSE,36915,36291,36311,35732,0.0301410500391806,0.881842606067391
"907",20037,"Crawford County","KS",TRUE,FALSE,FALSE,TRUE,35568,38242,39134,39099,0.0250901557584593,0.916187114759968
"908",20039,"Decatur County","KS",TRUE,FALSE,FALSE,TRUE,4021,3472,2961,2891,0.00172950536146662,0.967831200276721
"909",20041,"Dickinson County","KS",TRUE,FALSE,FALSE,TRUE,18958,19344,19754,19162,0.00908047176703893,0.944943116584908
"910",20043,"Doniphan County","KS",FALSE,FALSE,FALSE,TRUE,8134,8249,7945,7790,0.0374839537869063,0.920924261874198
"911",20045,"Douglas County","KS",FALSE,FALSE,FALSE,FALSE,81798,99962,110826,117806,0.0410844948474611,0.829821910598781
"912",20047,"Edwards County","KS",TRUE,FALSE,FALSE,TRUE,3787,3449,3037,2946,0.0132382892057026,0.942634080108622
"913",20049,"Elk County","KS",TRUE,FALSE,FALSE,TRUE,3327,3261,2882,2581,0.00154978690430066,0.935296396745448
"914",20051,"Ellis County","KS",TRUE,FALSE,FALSE,TRUE,26004,27507,28452,28877,0.00931537209543928,0.947259064307234
"915",20053,"Ellsworth County","KS",TRUE,FALSE,FALSE,FALSE,6586,6525,6497,6331,0.0382246090664982,0.89464539567209
"916",20055,"Finney County","KS",TRUE,FALSE,FALSE,FALSE,33070,40523,36776,37097,0.0219424751327601,0.766342291829528
"917",20057,"Ford County","KS",TRUE,FALSE,FALSE,FALSE,27463,32458,33848,34658,0.0227075999769173,0.891367072537365
"918",20059,"Franklin County","KS",TRUE,FALSE,FALSE,TRUE,21994,24784,25992,25599,0.0151568420641431,0.928512832532521
"919",20061,"Geary County","KS",TRUE,FALSE,FALSE,FALSE,30453,27947,34362,35796,0.173064029500503,0.697424293217119
"920",20063,"Gove County","KS",TRUE,FALSE,FALSE,TRUE,3231,3068,2695,2632,0.00151975683890578,0.969984802431611
"921",20065,"Graham County","KS",TRUE,FALSE,FALSE,TRUE,3543,2946,2597,2561,0.0406091370558376,0.91643889105818
"922",20067,"Grant County","KS",TRUE,FALSE,FALSE,FALSE,7159,7909,7829,7716,0,0.835795749092794
"923",20069,"Gray County","KS",TRUE,FALSE,FALSE,TRUE,5396,5904,6006,6004,0.00616255829447035,0.986342438374417
"924",20071,"Greeley County","KS",TRUE,FALSE,FALSE,FALSE,1774,1534,1247,1210,0.00826446280991736,0.88099173553719
"925",20073,"Greenwood County","KS",TRUE,FALSE,FALSE,TRUE,7847,7673,6689,6227,0.00240886462180825,0.953910390236069
"926",20075,"Hamilton County","KS",TRUE,FALSE,FALSE,FALSE,2388,2670,2690,2621,0.032811903853491,0.862647844334224
"927",20077,"Harper County","KS",TRUE,FALSE,FALSE,TRUE,7124,6536,6034,5746,0.00174034110685694,0.96362687086669
"928",20079,"Harvey County","KS",FALSE,FALSE,FALSE,TRUE,31028,32869,34684,34683,0.0202981287662544,0.935357379696105
"929",20081,"Haskell County","KS",TRUE,FALSE,FALSE,FALSE,3886,4307,4256,4081,0,0.884832148983092
"930",20083,"Hodgeman County","KS",TRUE,FALSE,FALSE,TRUE,2177,2085,1916,1875,0,0.956266666666667
"931",20085,"Jackson County","KS",FALSE,FALSE,FALSE,FALSE,11525,12657,13462,13322,0.00653055096832307,0.869464044437772
"932",20087,"Jefferson County","KS",FALSE,FALSE,FALSE,TRUE,15905,18426,19126,18856,0.00556851930420025,0.95826262197709
"933",20089,"Jewell County","KS",TRUE,FALSE,FALSE,TRUE,4251,3791,3077,2963,0.00371245359433007,0.974687816402295
"934",20091,"Johnson County","KS",FALSE,FALSE,FALSE,FALSE,355054,451086,544179,578797,0.0459781235908272,0.865134062546972
"935",20093,"Kearny County","KS",TRUE,FALSE,FALSE,FALSE,4027,4531,3977,3931,0.00686848130246757,0.864919867718138
"936",20095,"Kingman County","KS",FALSE,FALSE,FALSE,TRUE,8292,8673,7858,7576,0.00356388595564942,0.96805702217529
"937",20097,"Kiowa County","KS",TRUE,FALSE,FALSE,TRUE,3660,3278,2553,2524,0.0146592709984152,0.944532488114105
"938",20099,"Labette County","KS",TRUE,FALSE,FALSE,FALSE,23693,22835,21607,20553,0.038534520507955,0.889359217632462
"939",20101,"Lane County","KS",TRUE,FALSE,FALSE,TRUE,2375,2155,1750,1702,0.000587544065804935,0.968860164512338
"940",20103,"Leavenworth County","KS",FALSE,FALSE,FALSE,FALSE,64371,68691,76227,79359,0.0889250116558928,0.8294963394196
"941",20105,"Lincoln County","KS",TRUE,FALSE,FALSE,TRUE,3653,3578,3241,3121,0.00672861262415892,0.986863184876642
"942",20107,"Linn County","KS",FALSE,FALSE,FALSE,TRUE,8254,9570,9656,9602,0.00812330764424078,0.960945636325765
"943",20109,"Logan County","KS",TRUE,FALSE,FALSE,TRUE,3081,3046,2756,2790,0.0003584229390681,0.956989247311828
