County ID,State / County Name,All Ages SAIPE Poverty Universe,All Ages in Poverty Count,Median Household Income in Dollars
13185,Lowndes County (GA),"103,161","24,077","$36,486 "
13187,Lumpkin County (GA),"28,173","4,653","$44,309 "
13189,McDuffie County (GA),"21,533","4,618","$36,559 "
13191,McIntosh County (GA),"14,160","2,689","$35,681 "
13193,Macon County (GA),"12,692","4,029","$27,324 "
13195,Madison County (GA),"27,914","4,803","$41,267 "
13197,Marion County (GA),"8,648","2,062","$33,534 "
13199,Meriwether County (GA),"21,557","4,324","$35,287 "
13201,Miller County (GA),"5,961","1,455","$32,015 "
13205,Mitchell County (GA),"21,305","6,242","$31,094 "
13207,Monroe County (GA),"25,188","3,649","$49,839 "
13209,Montgomery County (GA),"8,370","1,969","$35,133 "
13211,Morgan County (GA),"17,679","2,916","$45,804 "
13213,Murray County (GA),"39,145","7,491","$39,911 "
13215,Muscogee County (GA),"183,514","36,998","$36,359 "
13217,Newton County (GA),"98,027","14,785","$48,989 "
13219,Oconee County (GA),"32,832","2,697","$76,298 "
13221,Oglethorpe County (GA),"14,710","2,440","$40,936 "
13223,Paulding County (GA),"141,556","12,468","$61,496 "
13225,Peach County (GA),"25,860","6,638","$38,024 "
13227,Pickens County (GA),"29,060","3,939","$48,532 "
13229,Pierce County (GA),"18,638","3,406","$37,262 "
13231,Pike County (GA),"17,556","2,222","$52,411 "
13233,Polk County (GA),"40,964","9,065","$36,468 "
13235,Pulaski County (GA),"10,725","2,228","$36,665 "
13237,Putnam County (GA),"20,984","3,738","$40,037 "
13239,Quitman County (GA),"2,514",726,"$28,102 "
13241,Rabun County (GA),"16,022","2,897","$37,990 "
13243,Randolph County (GA),"7,389","2,036","$26,863 "
13245,Richmond County (GA),"190,659","49,468","$37,866 "
13247,Rockdale County (GA),"84,345","12,527","$53,899 "
13249,Schley County (GA),"4,995",877,"$37,761 "
13251,Screven County (GA),"14,054","3,330","$30,925 "
13253,Seminole County (GA),"8,596","2,365","$30,604 "
13255,Spalding County (GA),"62,713","14,122","$38,451 "
13257,Stephens County (GA),"25,572","5,676","$34,445 "
13259,Stewart County (GA),"4,367","1,663","$26,659 "
13261,Sumter County (GA),"30,864","9,441","$31,871 "
13263,Talbot County (GA),"6,808","1,474","$29,933 "
13265,Taliaferro County (GA),"1,694",514,"$26,863 "
13267,Tattnall County (GA),"20,699","5,800","$35,039 "
13269,Taylor County (GA),"8,602","2,031","$30,748 "
13271,Telfair County (GA),"13,344","4,384","$28,414 "
13273,Terrell County (GA),"9,030","2,644","$31,143 "
13275,Thomas County (GA),"43,910","11,596","$35,539 "
13277,Tift County (GA),"38,726","8,765","$34,702 "
13279,Toombs County (GA),"26,934","7,577","$32,002 "
13281,Towns County (GA),"9,767","1,468","$38,207 "
13283,Treutlen County (GA),"6,495","1,925","$30,809 "
13285,Troup County (GA),"65,008","13,686","$39,422 "
13287,Turner County (GA),"8,603","2,410","$26,845 "
13289,Twiggs County (GA),"8,856","2,223","$35,232 "
13291,Union County (GA),"20,911","3,986","$37,540 "
13293,Upson County (GA),"26,510","5,648","$33,461 "
13295,Walker County (GA),"67,230","11,970","$36,854 "
13297,Walton County (GA),"83,065","12,013","$51,913 "
13299,Ware County (GA),"33,884","7,850","$33,176 "
13301,Warren County (GA),"5,720","1,582","$29,764 "
13303,Washington County (GA),"19,215","5,878","$33,199 "
13305,Wayne County (GA),"27,725","6,312","$36,562 "
13307,Webster County (GA),"2,779",606,"$31,216 "
13309,Wheeler County (GA),"5,451","1,810","$29,834 "
13311,White County (GA),"26,730","4,485","$40,120 "
13313,Whitfield County (GA),"101,740","20,507","$40,117 "
13315,Wilcox County (GA),"7,235","2,171","$31,442 "
13317,Wilkes County (GA),"10,232","2,545","$30,451 "
13319,Wilkinson County (GA),"9,410","1,982","$35,530 "
13321,Worth County (GA),"21,421","4,539","$37,436 "
15000,Hawaii,"1,326,381","146,923","$62,774 "
15001,Hawaii County (HI),"182,138","33,285","$46,444 "
15003,Honolulu County (HI),"924,948","87,411","$67,519 "
15005,Kalawao County (HI),NA,NA,NA
15007,Kauai County (HI),"66,292","8,012","$52,714 "
15009,Maui County (HI),"153,003","18,214","$56,206 "
16000,Idaho,"1,541,857","244,009","$43,259 "
16001,Ada County (ID),"383,800","53,188","$50,909 "
16003,Adams County (ID),"3,914",618,"$34,730 "
16005,Bannock County (ID),"81,205","13,233","$40,946 "
16007,Bear Lake County (ID),"5,931",918,"$39,469 "
16009,Benewah County (ID),"9,192","1,543","$36,906 "
16011,Bingham County (ID),"45,344","7,060","$43,571 "
16013,Blaine County (ID),"21,270","2,139","$59,191 "
16015,Boise County (ID),"6,981","1,002","$46,871 "
16017,Bonner County (ID),"40,503","7,050","$40,119 "
16019,Bonneville County (ID),"103,732","14,346","$49,979 "
16021,Boundary County (ID),"10,940","1,871","$37,037 "
16023,Butte County (ID),"2,890",445,"$41,368 "
16025,Camas County (ID),"1,110",125,"$46,483 "
16027,Canyon County (ID),"186,062","36,620","$42,419 "
16029,Caribou County (ID),"6,890",833,"$49,208 "
16031,Cassia County (ID),"22,733","3,578","$40,739 "
16033,Clark County (ID),987,177,"$41,387 "
16035,Clearwater County (ID),"8,111","1,244","$38,124 "
16037,Custer County (ID),"4,346",649,"$42,575 "
16039,Elmore County (ID),"26,412","4,170","$40,475 "
16041,Franklin County (ID),"12,678","1,330","$43,936 "
16043,Fremont County (ID),"12,774","2,093","$38,407 "
16045,Gem County (ID),"16,483","2,822","$40,110 "
16047,Gooding County (ID),"15,417","2,526","$37,751 "
16049,Idaho County (ID),"15,776","2,886","$35,715 "
16051,Jefferson County (ID),"26,119","3,136","$50,123 "
16053,Jerome County (ID),"22,283","4,261","$40,229 "
16055,Kootenai County (ID),"137,324","20,065","$43,826 "
16057,Latah County (ID),"34,289","6,043","$40,942 "
16059,Lemhi County (ID),"7,870","1,660","$34,757 "
16061,Lewis County (ID),"3,786",673,"$37,742 "
16063,Lincoln County (ID),"5,149",725,"$39,517 "
16065,Madison County (ID),"36,586","10,403","$36,202 "
16067,Minidoka County (ID),"20,003","3,158","$39,802 "
16069,Nez Perce County (ID),"38,373","4,799","$43,580 "
16071,Oneida County (ID),"4,239",526,"$44,425 "
16073,Owyhee County (ID),"11,344","2,579","$36,670 "
16075,Payette County (ID),"22,434","3,829","$39,724 "
16077,Power County (ID),"7,815","1,283","$39,555 "
16079,Shoshone County (ID),"12,535","2,606","$36,129 "
16081,Teton County (ID),"10,161","1,147","$52,272 "
16083,Twin Falls County (ID),"76,282","11,719","$42,007 "
16085,Valley County (ID),"9,711","1,219","$45,248 "
16087,Washington County (ID),"10,075","1,710","$35,774 "
17000,Illinois,"12,543,476","1,732,129","$52,967 "
17001,Adams County (IL),"64,792","8,547","$41,734 "
17003,Alexander County (IL),"7,712","2,401","$29,278 "
17005,Bond County (IL),"15,673","2,145","$46,364 "
17007,Boone County (IL),"53,673","6,228","$57,323 "
17009,Brown County (IL),"4,781",687,"$43,640 "
17011,Bureau County (IL),"34,380","3,849","$45,580 "
17013,Calhoun County (IL),"5,006",548,"$45,772 "
17015,Carroll County (IL),"15,107","1,969","$47,032 "
17017,Cass County (IL),"13,421","1,721","$43,183 "
17019,Champaign County (IL),"185,400","36,343","$45,803 "
17021,Christian County (IL),"33,088","4,686","$44,253 "
17023,Clark County (IL),"16,023","1,934","$44,312 "
17025,Clay County (IL),"13,572","2,072","$38,091 "
17027,Clinton County (IL),"35,723","3,016","$52,650 "
17029,Coles County (IL),"49,576","9,253","$38,242 "
17031,Cook County (IL),"5,115,879","858,392","$51,457 "
17033,Crawford County (IL),"18,305","2,734","$41,612 "
17035,Cumberland County (IL),"10,880","1,258","$43,448 "
17037,DeKalb County (IL),"98,352","14,083","$52,106 "
17039,De Witt County (IL),"16,248","1,765","$48,662 "
17041,Douglas County (IL),"19,760","2,184","$48,469 "
17043,DuPage County (IL),"906,100","62,484","$72,470 "
17045,Edgar County (IL),"18,204","2,598","$39,386 "
17047,Edwards County (IL),"6,659",752,"$43,044 "
17049,Effingham County (IL),"33,737","3,353","$49,001 "
17051,Fayette County (IL),"20,257","3,200","$38,966 "
17053,Ford County (IL),"13,622","1,502","$48,622 "
17055,Franklin County (IL),"38,895","7,888","$32,853 "
17057,Fulton County (IL),"34,199","4,974","$40,749 "
17059,Gallatin County (IL),"5,532","1,023","$37,287 "
17061,Greene County (IL),"13,529","2,011","$40,399 "
17063,Grundy County (IL),"49,753","3,992","$60,130 "
17065,Hamilton County (IL),"8,348","1,215","$40,670 "
17067,Hancock County (IL),"18,858","2,531","$41,520 "
17069,Hardin County (IL),"4,292",831,"$34,228 "
17071,Henderson County (IL),"7,237",891,"$43,212 "
17073,Henry County (IL),"49,552","5,367","$49,262 "
17075,Iroquois County (IL),"29,131","3,269","$43,873 "
17077,Jackson County (IL),"56,514","13,271","$32,739 "
17079,Jasper County (IL),"9,607","1,038","$46,000 "
17081,Jefferson County (IL),"36,492","6,199","$40,527 "
17083,Jersey County (IL),"22,055","2,204","$54,278 "
17085,Jo Daviess County (IL),"22,448","2,094","$45,972 "
17087,Johnson County (IL),"11,005","1,561","$41,743 "
17089,Kane County (IL),"510,250","56,233","$65,430 "
17091,Kankakee County (IL),"109,034","16,152","$45,707 "
17093,Kendall County (IL),"114,893","5,341","$79,542 "
17095,Knox County (IL),"48,921","7,519","$39,409 "
17097,Lake County (IL),"683,967","61,515","$74,594 "
17099,La Salle County (IL),"110,675","14,566","$49,414 "
17101,Lawrence County (IL),"14,335","2,512","$37,428 "
17103,Lee County (IL),"32,999","3,633","$48,749 "
17105,Livingston County (IL),"35,491","4,096","$51,427 "
17107,Logan County (IL),"25,870","2,985","$48,311 "
17109,McDonough County (IL),"28,524","6,264","$37,890 "
17111,McHenry County (IL),"307,161","22,381","$69,290 "
17113,McLean County (IL),"159,142","18,665","$59,719 "
17115,Macon County (IL),"106,992","18,973","$42,206 "
17117,Macoupin County (IL),"46,797","6,075","$45,995 "
17119,Madison County (IL),"265,523","38,068","$51,706 "
17121,Marion County (IL),"38,492","6,350","$38,182 "
17123,Marshall County (IL),"12,330","1,401","$48,647 "
17125,Mason County (IL),"14,371","2,153","$42,529 "
17127,Massac County (IL),"15,154","2,528","$39,636 "
17129,Menard County (IL),"12,501","1,123","$58,075 "
17131,Mercer County (IL),"16,195","1,823","$46,871 "
17133,Monroe County (IL),"32,586","1,588","$69,731 "
17135,Montgomery County (IL),"27,592","3,961","$42,468 "
17137,Morgan County (IL),"32,659","4,831","$43,753 "
17139,Moultrie County (IL),"14,488","1,511","$47,459 "
17141,Ogle County (IL),"52,785","5,696","$53,402 "
17143,Peoria County (IL),"181,129","25,892","$50,166 "
17145,Perry County (IL),"19,788","3,434","$38,916 "
17147,Piatt County (IL),"16,622","1,219","$54,350 "
17149,Pike County (IL),"15,729","2,669","$37,172 "
17151,Pope County (IL),"4,239",757,"$37,926 "
17153,Pulaski County (IL),"6,141","1,276","$33,262 "
17155,Putnam County (IL),"5,980",469,"$52,564 "
17157,Randolph County (IL),"29,193","3,941","$46,410 "
17159,Richland County (IL),"15,853","2,302","$40,893 "
17161,Rock Island County (IL),"142,955","17,881","$45,114 "
17163,St. Clair County (IL),"265,812","42,224","$47,027 "
17165,Saline County (IL),"24,122","4,687","$37,170 "
17167,Sangamon County (IL),"194,166","25,678","$51,057 "
17169,Schuyler County (IL),"7,434",892,"$45,481 "
17171,Scott County (IL),"5,270",509,"$48,890 "
17173,Shelby County (IL),"22,088","2,710","$45,474 "
17175,Stark County (IL),"5,859",623,"$49,280 "
17177,Stephenson County (IL),"46,792","6,275","$42,869 "
17179,Tazewell County (IL),"132,268","13,147","$50,737 "
17181,Union County (IL),"17,567","3,231","$39,764 "
17183,Vermilion County (IL),"78,560","16,426","$38,534 "
17185,Wabash County (IL),"11,791","1,693","$42,129 "
17187,Warren County (IL),"16,540","2,292","$43,881 "
17189,Washington County (IL),"14,452","1,183","$51,209 "
17191,Wayne County (IL),"16,642","2,473","$40,630 "
17193,White County (IL),"14,236","2,402","$39,964 "
17195,Whiteside County (IL),"57,271","6,722","$45,606 "
17197,Will County (IL),"669,450","57,207","$71,344 "
17199,Williamson County (IL),"64,440","10,287","$43,004 "
17201,Winnebago County (IL),"290,428","50,817","$44,336 "
17203,Woodford County (IL),"37,555","2,804","$65,931 "
18000,Indiana,"6,294,427","960,402","$44,616 "
18001,Adams County (IN),"33,914","5,705","$43,121 "
18003,Allen County (IN),"349,689","48,764","$47,014 "
18005,Bartholomew County (IN),"75,560","9,691","$49,045 "
18007,Benton County (IN),"8,781",996,"$47,520 "
18009,Blackford County (IN),"12,523","2,001","$38,637 "
18011,Boone County (IN),"56,240","4,516","$66,023 "
18013,Brown County (IN),"15,040","1,985","$46,770 "
18015,Carroll County (IN),"19,939","2,021","$49,966 "
18017,Cass County (IN),"38,117","6,354","$38,859 "
18019,Clark County (IN),"108,966","13,632","$44,775 "
18021,Clay County (IN),"26,449","3,610","$42,233 "
18023,Clinton County (IN),"32,274","4,117","$47,229 "
18025,Crawford County (IN),"10,624","1,806","$39,358 "
18027,Daviess County (IN),"31,132","4,577","$42,318 "
18029,Dearborn County (IN),"49,393","4,997","$55,817 "
18031,Decatur County (IN),"25,352","3,436","$49,551 "
18033,De Kalb County (IN),"41,646","4,405","$46,781 "
18035,Delaware County (IN),"108,893","26,339","$36,362 "
18037,Dubois County (IN),"41,029","3,459","$51,885 "
18039,Elkhart County (IN),"193,463","33,270","$42,168 "
18041,Fayette County (IN),"23,825","4,047","$36,734 "
18043,Floyd County (IN),"73,329","9,092","$49,117 "
18045,Fountain County (IN),"16,978","2,100","$43,947 "
18047,Franklin County (IN),"22,836","2,805","$48,938 "
18049,Fulton County (IN),"20,525","2,841","$40,856 "
18051,Gibson County (IN),"32,664","3,950","$45,383 "
18053,Grant County (IN),"64,808","12,857","$35,976 "
18055,Greene County (IN),"32,785","4,579","$41,504 "
18057,Hamilton County (IN),"274,399","13,564","$82,054 "
18059,Hancock County (IN),"69,429","5,882","$62,195 "
18061,Harrison County (IN),"38,827","4,257","$48,775 "
18063,Hendricks County (IN),"142,133","9,031","$66,080 "
18065,Henry County (IN),"46,347","7,493","$40,732 "
18067,Howard County (IN),"81,383","12,994","$41,786 "
18069,Huntington County (IN),"35,745","4,023","$46,530 "
18071,Jackson County (IN),"41,792","5,325","$46,562 "
18073,Jasper County (IN),"32,457","3,073","$55,267 "
18075,Jay County (IN),"20,869","3,248","$38,117 "
18077,Jefferson County (IN),"30,358","4,823","$41,654 "
18079,Jennings County (IN),"28,050","3,976","$41,869 "
18081,Johnson County (IN),"137,207","14,367","$58,695 "
18083,Knox County (IN),"35,649","6,258","$39,123 "
18085,Kosciusko County (IN),"75,610","10,135","$47,811 "
18087,Lagrange County (IN),"36,741","5,897","$44,151 "
18089,Lake County (IN),"489,350","86,577","$45,252 "
18091,La Porte County (IN),"104,620","16,988","$44,039 "
18093,Lawrence County (IN),"45,372","6,877","$41,305 "
18095,Madison County (IN),"125,026","22,567","$39,449 "
18097,Marion County (IN),"886,845","184,537","$39,393 "
18099,Marshall County (IN),"46,321","5,866","$43,283 "
18101,Martin County (IN),"10,199","1,346","$43,854 "
18103,Miami County (IN),"33,235","5,650","$40,466 "
18105,Monroe County (IN),"123,513","30,049","$38,348 "
18107,Montgomery County (IN),"36,797","5,635","$41,853 "
18109,Morgan County (IN),"68,273","8,092","$53,738 "
18111,Newton County (IN),"14,018","1,560","$48,043 "
18113,Noble County (IN),"46,545","5,843","$45,269 "
18115,Ohio County (IN),"6,043",605,"$47,937 "
18117,Orange County (IN),"19,476","3,417","$35,999 "
18119,Owen County (IN),"21,278","3,000","$42,658 "
18121,Parke County (IN),"15,572","2,581","$42,749 "
18123,Perry County (IN),"17,739","2,307","$41,446 "
18125,Pike County (IN),"12,570","1,847","$39,684 "
18127,Porter County (IN),"160,799","17,464","$56,648 "
18129,Posey County (IN),"25,622","2,520","$56,159 "
18131,Pulaski County (IN),"13,126","1,859","$41,794 "
18133,Putnam County (IN),"32,364","4,504","$44,437 "
18135,Randolph County (IN),"25,699","4,117","$40,806 "
18137,Ripley County (IN),"28,278","3,038","$45,951 "
18139,Rush County (IN),"17,081","2,263","$45,464 "
18141,St. Joseph County (IN),"256,035","40,709","$42,316 "
18143,Scott County (IN),"23,766","4,457","$39,134 "
18145,Shelby County (IN),"43,518","5,572","$46,619 "
18147,Spencer County (IN),"20,642","2,335","$47,726 "
18149,Starke County (IN),"23,278","4,228","$38,317 "
18151,Steuben County (IN),"32,741","4,193","$45,431 "
18153,Sullivan County (IN),"19,111","2,815","$42,481 "
18155,Switzerland County (IN),"10,462","1,707","$42,268 "
18157,Tippecanoe County (IN),"158,576","33,184","$41,722 "
18159,Tipton County (IN),"15,664","1,329","$54,171 "
18161,Union County (IN),"7,436",938,"$44,337 "
18163,Vanderburgh County (IN),"172,817","29,198","$41,024 "
18165,Vermillion County (IN),"15,872","2,152","$42,613 "
18167,Vigo County (IN),"98,503","18,782","$39,089 "
18169,Wabash County (IN),"30,911","3,786","$42,990 "
18171,Warren County (IN),"8,365",818,"$50,349 "
18173,Warrick County (IN),"58,992","4,335","$59,195 "
18175,Washington County (IN),"27,890","4,434","$39,945 "
18177,Wayne County (IN),"66,204","13,419","$36,424 "
18179,Wells County (IN),"27,073","2,591","$45,492 "
18181,White County (IN),"24,235","2,959","$43,487 "
18183,Whitley County (IN),"32,807","3,050","$49,989 "
19000,Iowa,"2,950,202","368,965","$48,031 "
19001,Adair County (IA),"7,497",727,"$45,540 "
19003,Adams County (IA),"3,959",560,"$39,781 "
19005,Allamakee County (IA),"13,988","1,858","$45,881 "
19007,Appanoose County (IA),"12,714","2,000","$35,352 "
19009,Audubon County (IA),"5,955",595,"$45,563 "
19011,Benton County (IA),"25,733","2,133","$54,283 "
19013,Black Hawk County (IA),"125,318","22,542","$44,046 "
19015,Boone County (IA),"25,639","2,401","$51,723 "
19017,Bremer County (IA),"22,518","1,722","$55,606 "
19019,Buchanan County (IA),"20,582","2,264","$50,026 "
19021,Buena Vista County (IA),"19,225","2,502","$44,795 "
19023,Butler County (IA),"14,590","1,392","$49,703 "
19025,Calhoun County (IA),"9,476","1,134","$44,859 "
19027,Carroll County (IA),"20,406","1,848","$49,536 "
19029,Cass County (IA),"13,656","1,877","$40,867 "
19031,Cedar County (IA),"18,209","1,322","$55,413 "
19033,Cerro Gordo County (IA),"43,021","5,584","$43,982 "
19035,Cherokee County (IA),"11,689","1,117","$46,305 "
19037,Chickasaw County (IA),"12,235","1,292","$45,083 "
19039,Clarke County (IA),"9,147","1,137","$43,016 "
19041,Clay County (IA),"16,363","1,857","$44,395 "
19043,Clayton County (IA),"17,780","2,161","$41,940 "
19045,Clinton County (IA),"48,142","6,505","$46,577 "
19047,Crawford County (IA),"16,819","2,204","$45,637 "
19049,Dallas County (IA),"65,983","4,212","$68,568 "
19051,Davis County (IA),"8,616","1,469","$40,145 "
19053,Decatur County (IA),"7,751","1,482","$34,250 "
19055,Delaware County (IA),"17,509","1,764","$45,910 "
19057,Des Moines County (IA),"39,516","6,052","$42,191 "
19059,Dickinson County (IA),"16,443","1,493","$49,295 "
19061,Dubuque County (IA),"90,112","9,612","$49,493 "
19063,Emmet County (IA),"9,710","1,225","$41,519 "
19065,Fayette County (IA),"20,074","2,678","$41,163 "
19067,Floyd County (IA),"16,010","2,435","$42,233 "
19069,Franklin County (IA),"10,467","1,236","$45,383 "
19071,Fremont County (IA),"7,274",813,"$47,513 "
19073,Greene County (IA),"9,177","1,023","$46,947 "
19075,Grundy County (IA),"12,244",765,"$55,302 "
19077,Guthrie County (IA),"10,782","1,116","$48,064 "
19079,Hamilton County (IA),"15,357","1,696","$46,574 "
19081,Hancock County (IA),"11,150","1,043","$48,195 "
19083,Hardin County (IA),"16,586","1,888","$46,411 "
19085,Harrison County (IA),"14,638","1,468","$50,845 "
19087,Henry County (IA),"18,518","2,758","$43,228 "
19089,Howard County (IA),"9,360","1,190","$40,919 "
19091,Humboldt County (IA),"9,611","1,019","$46,300 "
19093,Ida County (IA),"6,930",884,"$47,035 "
19095,Iowa County (IA),"15,996","1,298","$52,592 "
19097,Jackson County (IA),"19,556","2,580","$42,274 "
19099,Jasper County (IA),"35,212","4,374","$46,565 "
19101,Jefferson County (IA),"15,268","2,279","$40,158 "
19103,Johnson County (IA),"123,439","21,016","$51,014 "
19105,Jones County (IA),"19,301","2,099","$46,600 "
19107,Keokuk County (IA),"10,328","1,340","$42,999 "
19109,Kossuth County (IA),"15,215","1,560","$47,930 "
19111,Lee County (IA),"34,192","5,390","$40,363 "
19113,Linn County (IA),"206,173","20,392","$54,806 "
19115,Louisa County (IA),"11,211","1,273","$50,301 "
19117,Lucas County (IA),"8,761","1,534","$39,207 "
19119,Lyon County (IA),"11,392","1,012","$51,491 "
19121,Madison County (IA),"15,486","1,394","$52,351 "
19123,Mahaska County (IA),"21,734","3,338","$45,211 "
19125,Marion County (IA),"31,594","3,237","$52,845 "
19127,Marshall County (IA),"39,223","5,230","$45,911 "
19129,Mills County (IA),"14,533","1,364","$57,359 "
19131,Mitchell County (IA),"10,522","1,164","$47,406 "
19133,Monona County (IA),"8,998",991,"$43,052 "
19135,Monroe County (IA),"7,818",989,"$42,631 "
19137,Montgomery County (IA),"10,464","1,512","$41,068 "
19139,Muscatine County (IA),"42,000","5,782","$47,583 "
19141,O'Brien County (IA),"14,100","1,696","$44,209 "
19143,Osceola County (IA),"6,307",584,"$51,042 "
19145,Page County (IA),"14,415","2,103","$40,960 "
19147,Palo Alto County (IA),"9,001","1,023","$43,360 "
19149,Plymouth County (IA),"24,614","1,962","$61,292 "
19151,Pocahontas County (IA),"7,095",868,"$44,225 "
19153,Polk County (IA),"423,224","46,493","$54,328 "
19155,Pottawattamie County (IA),"91,022","13,219","$47,870 "
19157,Poweshiek County (IA),"17,246","2,066","$48,929 "
19159,Ringgold County (IA),"4,936",920,"$36,810 "
19161,Sac County (IA),"10,102","1,062","$42,888 "
19163,Scott County (IA),"162,402","24,309","$47,800 "
19165,Shelby County (IA),"11,892","1,208","$49,056 "
19167,Sioux County (IA),"31,265","2,501","$53,705 "
19169,Story County (IA),"81,399","15,053","$49,192 "
19171,Tama County (IA),"17,298","2,113","$48,833 "
19173,Taylor County (IA),"6,180",828,"$42,768 "
19175,Union County (IA),"12,226","1,876","$39,977 "
19177,Van Buren County (IA),"7,469","1,225","$37,833 "
19179,Wapello County (IA),"34,667","6,043","$38,569 "
19181,Warren County (IA),"44,483","3,271","$62,036 "
19183,Washington County (IA),"21,311","2,139","$47,118 "
19185,Wayne County (IA),"6,307","1,057","$35,867 "
19187,Webster County (IA),"35,232","5,796","$39,565 "
19189,Winnebago County (IA),"10,328","1,094","$48,933 "
19191,Winneshiek County (IA),"18,721","1,877","$51,248 "
19193,Woodbury County (IA),"99,619","15,049","$42,672 "
19195,Worth County (IA),"7,467",863,"$46,384 "
19197,Wright County (IA),"12,980","1,464","$44,456 "
20000,Kansas,"2,775,358","374,677","$47,888 "
20001,Allen County (KS),"12,895","2,367","$39,662 "
20003,Anderson County (KS),"7,971","1,160","$41,054 "
20005,Atchison County (KS),"15,683","2,451","$41,659 "
20007,Barber County (KS),"4,794",601,"$42,565 "
20009,Barton County (KS),"26,962","3,587","$43,675 "
20011,Bourbon County (KS),"14,689","2,329","$37,192 "
20013,Brown County (KS),"9,889","1,818","$40,464 "
20015,Butler County (KS),"63,393","5,766","$55,182 "
20017,Chase County (KS),"2,639",346,"$39,683 "
20019,Chautauqua County (KS),"3,564",556,"$34,772 "
20021,Cherokee County (KS),"21,267","4,280","$36,204 "
20023,Cheyenne County (KS),"2,657",335,"$35,730 "
20025,Clark County (KS),"2,133",239,"$41,715 "
20027,Clay County (KS),"8,377",970,"$46,421 "
20029,Cloud County (KS),"9,043","1,451","$37,539 "
20031,Coffey County (KS),"8,457",823,"$49,727 "
20033,Comanche County (KS),"1,811",189,"$38,207 "
20035,Cowley County (KS),"34,202","5,904","$39,155 "
20037,Crawford County (KS),"37,271","7,166","$35,407 "
20039,Decatur County (KS),"2,854",375,"$37,081 "
20041,Dickinson County (KS),"19,346","2,250","$45,037 "
20043,Doniphan County (KS),"7,475",973,"$45,202 "
20045,Douglas County (KS),"102,435","16,006","$47,335 "
20047,Edwards County (KS),"3,008",363,"$41,800 "
20049,Elk County (KS),"2,823",518,"$32,619 "
20051,Ellis County (KS),"27,389","3,728","$42,409 "
20053,Ellsworth County (KS),"5,520",596,"$41,622 "
20055,Finney County (KS),"36,361","5,509","$46,697 "
20057,Ford County (KS),"33,278","4,684","$43,876 "
20059,Franklin County (KS),"25,443","2,951","$46,965 "
20061,Geary County (KS),"34,234","4,140","$43,691 "
20063,Gove County (KS),"2,632",306,"$41,263 "
20065,Graham County (KS),"2,562",321,"$40,049 "
20067,Grant County (KS),"7,757",869,"$51,460 "
20069,Gray County (KS),"5,936",479,"$51,828 "
20071,Greeley County (KS),"1,233",130,"$47,625 "
20073,Greenwood County (KS),"6,554","1,143","$35,146 "
20075,Hamilton County (KS),"2,685",344,"$42,586 "
20077,Harper County (KS),"5,873",846,"$37,468 "
20079,Harvey County (KS),"33,340","3,355","$46,941 "
20081,Haskell County (KS),"4,227",463,"$51,257 "
20083,Hodgeman County (KS),"1,890",201,"$43,338 "
20085,Jackson County (KS),"13,308","1,499","$50,709 "
20087,Jefferson County (KS),"18,804","1,689","$52,592 "
20089,Jewell County (KS),"3,040",412,"$37,640 "
20091,Johnson County (KS),"539,641","35,356","$71,389 "
20093,Kearny County (KS),"3,908",445,"$49,426 "
20095,Kingman County (KS),"7,618",947,"$46,574 "
20097,Kiowa County (KS),"2,418",318,"$41,166 "
20099,Labette County (KS),"21,132","3,608","$39,683 "
20101,Lane County (KS),"1,728",168,"$44,288 "
20103,Leavenworth County (KS),"70,057","6,576","$60,848 "
20105,Lincoln County (KS),"3,167",407,"$39,442 "
20107,Linn County (KS),"9,538","1,366","$43,509 "
20109,Logan County (KS),"2,702",282,"$42,297 "
20111,Lyon County (KS),"32,154","6,287","$39,258 "
20113,McPherson County (KS),"28,141","2,620","$54,881 "
20115,Marion County (KS),"11,895","1,300","$45,899 "
20117,Marshall County (KS),"9,933","1,168","$43,584 "
20119,Meade County (KS),"4,466",456,"$48,634 "
20121,Miami County (KS),"32,141","2,835","$58,445 "
20123,Mitchell County (KS),"6,078",623,"$42,946 "
20125,Montgomery County (KS),"34,093","6,353","$37,495 "
20127,Morris County (KS),"5,827",643,"$44,417 "
20129,Morton County (KS),"3,133",351,"$49,526 "
20131,Nemaha County (KS),"9,901",986,"$44,056 "
20133,Neosho County (KS),"15,928","2,606","$38,363 "
20135,Ness County (KS),"3,024",310,"$51,717 "
20137,Norton County (KS),"4,844",674,"$40,386 "
20139,Osage County (KS),"16,030","1,945","$45,221 "
20141,Osborne County (KS),"3,720",535,"$36,519 "
20143,Ottawa County (KS),"5,949",590,"$53,086 "
20145,Pawnee County (KS),"5,926",834,"$42,658 "
20147,Phillips County (KS),"5,540",633,"$42,071 "
20149,Pottawatomie County (KS),"21,409","1,926","$52,861 "
20151,Pratt County (KS),"9,245","1,045","$43,987 "
20153,Rawlins County (KS),"2,457",319,"$40,211 "
20155,Reno County (KS),"61,269","8,931","$41,717 "
20157,Republic County (KS),"4,840",597,"$38,331 "
20159,Rice County (KS),"9,402","1,293","$41,687 "
20161,Riley County (KS),"62,580","13,247","$45,523 "
20163,Rooks County (KS),"5,088",731,"$38,487 "
20165,Rush County (KS),"3,248",436,"$38,595 "
20167,Russell County (KS),"6,892","1,064","$36,575 "
20169,Saline County (KS),"54,298","9,356","$43,927 "
20171,Scott County (KS),"4,842",446,"$46,925 "
