County ID,State / County Name,All Ages SAIPE Poverty Universe,All Ages in Poverty Count,Median Household Income in Dollars
13191,McIntosh County (GA),"10,906","2,114","$29,713 "
13193,Macon County (GA),"13,153","3,270","$24,942 "
13195,Madison County (GA),"26,001","3,219","$36,964 "
13197,Marion County (GA),"7,091","1,376","$29,182 "
13199,Meriwether County (GA),"22,100","3,693","$31,890 "
13201,Miller County (GA),"6,325","1,230","$28,149 "
13205,Mitchell County (GA),"22,107","5,084","$26,961 "
13207,Monroe County (GA),"21,473","2,551","$42,734 "
13209,Montgomery County (GA),"7,626","1,557","$29,765 "
13211,Morgan County (GA),"15,788","1,892","$40,263 "
13213,Murray County (GA),"37,538","4,228","$36,992 "
13215,Muscogee County (GA),"177,793","28,628","$34,529 "
13217,Newton County (GA),"66,083","6,887","$45,180 "
13219,Oconee County (GA),"26,703","1,730","$56,658 "
13221,Oglethorpe County (GA),"12,870","1,547","$36,216 "
13223,Paulding County (GA),"88,292","5,143","$53,859 "
13225,Peach County (GA),"22,973","4,324","$34,359 "
13227,Pickens County (GA),"24,289","2,402","$42,832 "
13229,Pierce County (GA),"15,659","2,756","$30,926 "
13231,Pike County (GA),"13,716","1,404","$44,125 "
13233,Polk County (GA),"37,979","5,226","$33,006 "
13235,Pulaski County (GA),"8,515","1,509","$31,835 "
13237,Putnam County (GA),"18,931","2,581","$37,034 "
13239,Quitman County (GA),"2,635",591,"$25,563 "
13241,Rabun County (GA),"15,150","1,766","$34,534 "
13243,Randolph County (GA),"7,294","1,826","$22,999 "
13245,Richmond County (GA),"190,140","35,543","$32,534 "
13247,Rockdale County (GA),"71,175","6,030","$52,636 "
13249,Schley County (GA),"3,903",701,"$31,894 "
13251,Screven County (GA),"14,990","2,777","$29,478 "
13253,Seminole County (GA),"9,211","2,030","$27,686 "
13255,Spalding County (GA),"58,218","8,484","$36,032 "
13257,Stephens County (GA),"24,668","3,566","$30,797 "
13259,Stewart County (GA),"4,863","1,101","$25,313 "
13261,Sumter County (GA),"31,771","6,458","$30,906 "
13263,Talbot County (GA),"6,642","1,217","$27,596 "
13265,Taliaferro County (GA),"1,994",440,"$24,386 "
13267,Tattnall County (GA),"18,535","4,460","$28,452 "
13269,Taylor County (GA),"8,473","1,903","$26,107 "
13271,Telfair County (GA),"10,263","2,517","$25,650 "
13273,Terrell County (GA),"10,742","2,509","$27,267 "
13275,Thomas County (GA),"41,902","7,208","$31,305 "
13277,Tift County (GA),"37,516","6,861","$32,693 "
13279,Toombs County (GA),"25,769","5,591","$27,189 "
13281,Towns County (GA),"9,161","1,123","$32,808 "
13283,Treutlen County (GA),"6,421","1,568","$25,003 "
13285,Troup County (GA),"58,188","8,046","$36,409 "
13287,Turner County (GA),"9,470","2,231","$26,085 "
13289,Twiggs County (GA),"10,422","1,899","$30,820 "
13291,Union County (GA),"17,410","2,262","$32,699 "
13293,Upson County (GA),"27,347","4,192","$31,146 "
13295,Walker County (GA),"60,725","7,339","$33,466 "
13297,Walton County (GA),"63,854","6,598","$46,123 "
13299,Ware County (GA),"33,404","6,665","$28,494 "
13301,Warren County (GA),"6,188","1,254","$27,598 "
13303,Washington County (GA),"19,825","3,977","$30,489 "
13305,Wayne County (GA),"24,787","4,608","$33,370 "
13307,Webster County (GA),"2,330",402,"$28,337 "
13309,Wheeler County (GA),"5,130","1,396","$24,406 "
13311,White County (GA),"20,468","2,395","$36,759 "
13313,Whitfield County (GA),"85,173","8,796","$39,438 "
13315,Wilcox County (GA),"7,225","1,671","$27,376 "
13317,Wilkes County (GA),"10,586","1,685","$28,818 "
13319,Wilkinson County (GA),"10,263","1,578","$33,351 "
13321,Worth County (GA),"21,951","3,834","$32,523 "
15000,Hawaii,"1,191,305","118,357","$49,005 "
15001,Hawaii County (HI),"148,507","20,458","$38,601 "
15003,Honolulu County (HI),"854,143","79,578","$50,799 "
15005,Kalawao County (HI),NA,0,NA
15007,Kauai County (HI),"58,341","6,031","$43,142 "
15009,Maui County (HI),"130,175","12,291","$47,202 "
16000,Idaho,"1,293,002","145,043","$37,929 "
16001,Ada County (ID),"305,526","22,291","$48,285 "
16003,Adams County (ID),"3,383",493,"$30,508 "
16005,Bannock County (ID),"73,894","9,544","$37,274 "
16007,Bear Lake County (ID),"6,429",771,"$33,721 "
16009,Benewah County (ID),"8,895","1,230","$33,292 "
16011,Bingham County (ID),"41,994","5,526","$37,355 "
16013,Blaine County (ID),"19,710","1,221","$52,815 "
16015,Boise County (ID),"6,895",744,"$40,497 "
16017,Bonner County (ID),"37,048","5,081","$33,733 "
16019,Bonneville County (ID),"83,108","8,690","$43,324 "
16021,Boundary County (ID),"9,841","1,519","$32,182 "
16023,Butte County (ID),"2,835",432,"$32,263 "
16025,Camas County (ID),"1,009",71,"$35,895 "
16027,Canyon County (ID),"136,724","17,413","$37,030 "
16029,Caribou County (ID),"7,364",712,"$40,538 "
16031,Cassia County (ID),"21,408","3,136","$34,346 "
16033,Clark County (ID),993,144,"$34,084 "
16035,Clearwater County (ID),"8,024","1,148","$33,664 "
16037,Custer County (ID),"4,273",506,"$33,831 "
16039,Elmore County (ID),"25,427","2,925","$36,516 "
16041,Franklin County (ID),"11,447","1,195","$37,512 "
16043,Fremont County (ID),"11,557","1,644","$34,295 "
16045,Gem County (ID),"15,275","1,899","$35,526 "
16047,Gooding County (ID),"14,065","1,828","$33,478 "
16049,Idaho County (ID),"14,988","2,240","$30,813 "
16051,Jefferson County (ID),"19,353","2,222","$39,415 "
16053,Jerome County (ID),"18,429","2,412","$36,054 "
16055,Kootenai County (ID),"110,625","11,730","$38,918 "
16057,Latah County (ID),"31,130","4,239","$34,883 "
16059,Lemhi County (ID),"7,596","1,104","$30,765 "
16061,Lewis County (ID),"3,616",494,"$33,375 "
16063,Lincoln County (ID),"4,126",467,"$34,703 "
16065,Madison County (ID),"26,116","4,023","$33,875 "
16067,Minidoka County (ID),"19,452","2,727","$33,107 "
16069,Nez Perce County (ID),"36,422","4,162","$37,590 "
16071,Oneida County (ID),"4,161",465,"$35,713 "
16073,Owyhee County (ID),"10,862","1,853","$29,736 "
16075,Payette County (ID),"20,710","2,810","$34,622 "
16077,Power County (ID),"7,421","1,086","$34,741 "
16079,Shoshone County (ID),"13,278","2,232","$29,859 "
16081,Teton County (ID),"6,471",603,"$41,607 "
16083,Twin Falls County (ID),"63,689","7,752","$35,455 "
16085,Valley County (ID),"7,594",762,"$38,166 "
16087,Washington County (ID),"9,839","1,497","$31,285 "
17000,Illinois,"12,243,210","1,227,886","$46,327 "
17001,Adams County (IL),"65,201","7,287","$36,919 "
17003,Alexander County (IL),"8,968","2,259","$26,299 "
17005,Bond County (IL),"15,343","1,692","$38,224 "
17007,Boone County (IL),"42,901","2,781","$53,721 "
17009,Brown County (IL),"4,953",704,"$35,403 "
17011,Bureau County (IL),"34,880","2,815","$41,124 "
17013,Calhoun County (IL),"5,029",490,"$36,324 "
17015,Carroll County (IL),"16,190","1,560","$38,247 "
17017,Cass County (IL),"13,463","1,409","$36,220 "
17019,Champaign County (IL),"167,049","19,506","$39,603 "
17021,Christian County (IL),"33,448","3,464","$37,675 "
17023,Clark County (IL),"16,714","1,767","$36,855 "
17025,Clay County (IL),"13,912","1,668","$32,250 "
17027,Clinton County (IL),"33,439","2,392","$45,498 "
17029,Coles County (IL),"48,434","6,472","$33,928 "
17031,Cook County (IL),"5,311,117","655,740","$45,239 "
17033,Crawford County (IL),"18,811","2,160","$34,581 "
17035,Cumberland County (IL),"11,030","1,177","$37,389 "
17037,DeKalb County (IL),"82,759","6,683","$47,329 "
17039,De Witt County (IL),"16,425","1,560","$42,045 "
17041,Douglas County (IL),"19,734","1,567","$41,058 "
17043,DuPage County (IL),"905,019","34,241","$68,687 "
17045,Edgar County (IL),"18,722","2,233","$36,128 "
17047,Edwards County (IL),"6,824",675,"$33,387 "
17049,Effingham County (IL),"33,957","2,873","$41,351 "
17051,Fayette County (IL),"19,959","2,669","$32,862 "
17053,Ford County (IL),"13,804","1,104","$39,958 "
17055,Franklin County (IL),"38,374","5,946","$29,515 "
17057,Fulton County (IL),"35,467","3,950","$34,838 "
17059,Gallatin County (IL),"6,279","1,102","$28,229 "
17061,Greene County (IL),"14,228","1,763","$32,836 "
17063,Grundy County (IL),"38,028","1,999","$54,158 "
17065,Hamilton County (IL),"8,343","1,124","$31,671 "
17067,Hancock County (IL),"19,631","1,920","$38,223 "
17069,Hardin County (IL),"4,600",756,"$29,103 "
17071,Henderson County (IL),"8,131",796,"$37,367 "
17073,Henry County (IL),"50,235","3,983","$41,895 "
17075,Iroquois County (IL),"30,369","2,821","$38,777 "
17077,Jackson County (IL),"53,418","10,569","$27,017 "
17079,Jasper County (IL),"9,976","1,074","$36,045 "
17081,Jefferson County (IL),"37,608","5,345","$34,097 "
17083,Jersey County (IL),"20,807","1,897","$42,552 "
17085,Jo Daviess County (IL),"22,247","1,690","$41,775 "
17087,Johnson County (IL),"10,339","1,554","$33,952 "
17089,Kane County (IL),"420,019","24,853","$59,658 "
17091,Kankakee County (IL),"100,666","11,518","$41,641 "
17093,Kendall County (IL),"57,663","1,987","$67,770 "
17095,Knox County (IL),"51,346","6,107","$35,911 "
17097,Lake County (IL),"644,198","35,974","$66,692 "
17099,La Salle County (IL),"108,926","9,705","$42,520 "
17101,Lawrence County (IL),"14,794","1,868","$32,029 "
17103,Lee County (IL),"33,179","2,769","$41,806 "
17105,Livingston County (IL),"36,388","3,260","$42,799 "
17107,Logan County (IL),"26,761","2,800","$39,752 "
17109,McDonough County (IL),"27,989","4,437","$33,255 "
17111,McHenry County (IL),"268,504","9,159","$67,260 "
17113,McLean County (IL),"141,253","11,484","$49,369 "
17115,Macon County (IL),"110,107","13,938","$40,376 "
17117,Macoupin County (IL),"47,607","4,780","$37,679 "
17119,Madison County (IL),"255,428","24,920","$41,922 "
17121,Marion County (IL),"40,454","5,506","$35,007 "
17123,Marshall County (IL),"12,714",971,"$42,791 "
17125,Mason County (IL),"15,787","1,727","$37,192 "
17127,Massac County (IL),"14,748","2,002","$32,923 "
17129,Menard County (IL),"12,374","1,079","$48,068 "
17131,Mercer County (IL),"16,709","1,381","$42,633 "
17133,Monroe County (IL),"27,993","1,123","$57,490 "
17135,Montgomery County (IL),"27,982","3,691","$34,643 "
17137,Morgan County (IL),"33,171","3,687","$37,791 "
17139,Moultrie County (IL),"13,946","1,130","$40,947 "
17141,Ogle County (IL),"51,092","3,566","$46,823 "
17143,Peoria County (IL),"176,116","21,830","$41,579 "
17145,Perry County (IL),"20,606","2,749","$33,661 "
17147,Piatt County (IL),"16,158",965,"$47,743 "
17149,Pike County (IL),"16,556","2,234","$32,239 "
17151,Pope County (IL),"4,288",628,"$31,338 "
17153,Pulaski County (IL),"6,928","1,531","$26,041 "
17155,Putnam County (IL),"6,060",401,"$46,713 "
17157,Randolph County (IL),"29,816","3,279","$37,281 "
17159,Richland County (IL),"15,801","2,007","$33,038 "
17161,Rock Island County (IL),"144,362","15,081","$39,625 "
17163,St. Clair County (IL),"251,945","33,470","$38,765 "
17165,Saline County (IL),"25,114","4,154","$29,568 "
17167,Sangamon County (IL),"187,542","17,821","$44,425 "
17169,Schuyler County (IL),"6,952",680,"$36,346 "
17171,Scott County (IL),"5,471",565,"$37,159 "
17173,Shelby County (IL),"22,374","2,094","$38,317 "
17175,Stark County (IL),"6,177",534,"$38,016 "
17177,Stephenson County (IL),"47,818","4,508","$41,597 "
17179,Tazewell County (IL),"125,158","8,815","$46,389 "
17181,Union County (IL),"17,862","2,565","$32,372 "
17183,Vermilion County (IL),"80,430","10,565","$34,811 "
17185,Wabash County (IL),"12,602","1,480","$35,530 "
17187,Warren County (IL),"17,244","1,897","$36,466 "
17189,Washington County (IL),"14,979","1,036","$42,060 "
17191,Wayne County (IL),"16,898","2,015","$32,217 "
17193,White County (IL),"14,909","1,923","$31,646 "
17195,Whiteside County (IL),"59,578","4,966","$41,159 "
17197,Will County (IL),"524,465","27,825","$62,942 "
17199,Williamson County (IL),"60,079","8,173","$33,490 "
17201,Winnebago County (IL),"276,267","27,613","$44,627 "
17203,Woodford County (IL),"34,697","1,821","$52,933 "
18000,Indiana,"5,997,637","529,323","$41,511 "
18001,Adams County (IN),"33,381","3,001","$42,190 "
18003,Allen County (IN),"332,672","27,433","$44,365 "
18005,Bartholomew County (IN),"71,430","5,088","$46,301 "
18007,Benton County (IN),"9,130",662,"$41,085 "
18009,Blackford County (IN),"13,733","1,311","$36,319 "
18011,Boone County (IN),"46,613","2,458","$54,615 "
18013,Brown County (IN),"15,088","1,190","$46,154 "
18015,Carroll County (IN),"20,148","1,361","$44,687 "
18017,Cass County (IN),"40,210","3,427","$39,512 "
18019,Clark County (IN),"96,546","7,953","$41,039 "
18021,Clay County (IN),"26,342","2,451","$38,197 "
18023,Clinton County (IN),"33,338","2,774","$41,586 "
18025,Crawford County (IN),"10,884","1,515","$33,770 "
18027,Daviess County (IN),"29,407","3,651","$35,218 "
18029,Dearborn County (IN),"46,687","2,947","$50,547 "
18031,Decatur County (IN),"24,287","1,976","$42,495 "
18033,De Kalb County (IN),"40,149","2,306","$46,357 "
18035,Delaware County (IN),"112,900","13,449","$35,791 "
18037,Dubois County (IN),"39,631","1,794","$46,484 "
18039,Elkhart County (IN),"183,838","15,227","$44,986 "
18041,Fayette County (IN),"25,014","2,404","$39,133 "
18043,Floyd County (IN),"70,961","5,693","$44,789 "
18045,Fountain County (IN),"17,623","1,466","$39,486 "
18047,Franklin County (IN),"22,292","1,630","$45,385 "
18049,Fulton County (IN),"20,576","1,800","$39,280 "
18051,Gibson County (IN),"32,189","2,585","$39,438 "
18053,Grant County (IN),"68,801","8,068","$36,741 "
18055,Greene County (IN),"32,768","3,279","$35,155 "
18057,Hamilton County (IN),"195,460","5,978","$76,478 "
18059,Hancock County (IN),"56,694","2,481","$57,384 "
18061,Harrison County (IN),"34,668","2,504","$44,606 "
18063,Hendricks County (IN),"107,359","4,234","$58,193 "
18065,Henry County (IN),"47,924","4,111","$39,726 "
18067,Howard County (IN),"84,516","7,421","$45,800 "
18069,Huntington County (IN),"36,862","2,437","$43,091 "
18071,Jackson County (IN),"41,156","3,220","$40,700 "
18073,Jasper County (IN),"29,662","2,046","$45,118 "
18075,Jay County (IN),"21,660","2,114","$36,412 "
18077,Jefferson County (IN),"30,370","3,038","$38,566 "
18079,Jennings County (IN),"27,916","2,396","$39,514 "
18081,Johnson County (IN),"117,295","6,703","$53,930 "
18083,Knox County (IN),"36,698","5,109","$32,454 "
18085,Kosciusko County (IN),"73,915","4,693","$45,539 "
18087,Lagrange County (IN),"35,286","2,817","$44,096 "
18089,Lake County (IN),"483,685","53,661","$41,529 "
18091,La Porte County (IN),"104,603","9,961","$40,926 "
18093,Lawrence County (IN),"45,640","4,007","$37,743 "
18095,Madison County (IN),"128,066","11,880","$39,690 "
18097,Marion County (IN),"852,023","87,818","$41,304 "
18099,Marshall County (IN),"45,381","3,418","$42,947 "
18101,Martin County (IN),"10,299","1,051","$37,656 "
18103,Miami County (IN),"34,964","3,194","$39,991 "
18105,Monroe County (IN),"107,645","11,980","$35,453 "
18107,Montgomery County (IN),"36,872","3,115","$42,027 "
18109,Morgan County (IN),"66,846","4,745","$49,387 "
18111,Newton County (IN),"14,278","1,149","$41,611 "
18113,Noble County (IN),"46,709","3,193","$43,793 "
18115,Ohio County (IN),"5,685",379,"$41,973 "
18117,Orange County (IN),"19,178","2,303","$32,787 "
18119,Owen County (IN),"21,978","2,313","$36,885 "
18121,Parke County (IN),"16,221","1,849","$36,360 "
18123,Perry County (IN),"17,904","1,571","$37,549 "
18125,Pike County (IN),"12,756","1,102","$36,581 "
18127,Porter County (IN),"146,477","8,298","$54,648 "
18129,Posey County (IN),"26,873","1,865","$46,852 "
18131,Pulaski County (IN),"13,539","1,284","$36,898 "
18133,Putnam County (IN),"32,145","2,718","$40,328 "
18135,Randolph County (IN),"27,129","2,792","$36,257 "
18137,Ripley County (IN),"26,961","1,963","$43,174 "
18139,Rush County (IN),"17,911","1,446","$39,568 "
18141,St. Joseph County (IN),"256,049","25,654","$40,952 "
18143,Scott County (IN),"23,191","2,691","$35,699 "
18145,Shelby County (IN),"43,533","3,140","$44,473 "
18147,Spencer County (IN),"20,275","1,447","$43,805 "
18149,Starke County (IN),"22,606","2,583","$37,130 "
18151,Steuben County (IN),"32,774","2,312","$44,571 "
18153,Sullivan County (IN),"19,621","2,494","$33,803 "
18155,Switzerland County (IN),"9,294","1,060","$36,483 "
18157,Tippecanoe County (IN),"136,539","13,713","$40,097 "
18159,Tipton County (IN),"16,425",972,"$49,539 "
18161,Union County (IN),"7,323",657,"$37,700 "
18163,Vanderburgh County (IN),"166,172","17,535","$38,691 "
18165,Vermillion County (IN),"16,436","1,504","$36,703 "
18167,Vigo County (IN),"97,832","12,859","$34,145 "
18169,Wabash County (IN),"33,091","2,536","$41,241 "
18171,Warren County (IN),"8,556",625,"$42,718 "
18173,Warrick County (IN),"52,641","2,996","$51,251 "
18175,Washington County (IN),"27,263","2,700","$37,758 "
18177,Wayne County (IN),"68,930","7,471","$36,157 "
18179,Wells County (IN),"27,411","1,606","$44,747 "
18181,White County (IN),"25,036","1,880","$41,530 "
18183,Whitley County (IN),"30,797","1,634","$47,512 "
19000,Iowa,"2,864,222","237,684","$40,443 "
19001,Adair County (IA),"7,968",673,"$37,428 "
19003,Adams County (IA),"4,373",475,"$32,373 "
19005,Allamakee County (IA),"14,274","1,310","$35,216 "
19007,Appanoose County (IA),"13,510","1,918","$29,929 "
19009,Audubon County (IA),"6,583",610,"$33,989 "
19011,Benton County (IA),"25,643","1,534","$44,742 "
19013,Black Hawk County (IA),"123,323","12,501","$37,872 "
19015,Boone County (IA),"25,893","1,770","$41,973 "
19017,Bremer County (IA),"22,200","1,265","$42,753 "
19019,Buchanan County (IA),"20,819","1,861","$39,651 "
19021,Buena Vista County (IA),"19,024","1,810","$36,401 "
19023,Butler County (IA),"15,033","1,109","$37,880 "
19025,Calhoun County (IA),"10,416","1,035","$34,677 "
19027,Carroll County (IA),"20,874","1,540","$39,014 "
19029,Cass County (IA),"14,416","1,467","$34,618 "
19031,Cedar County (IA),"18,111","1,043","$44,431 "
19033,Cerro Gordo County (IA),"45,114","3,721","$37,503 "
19035,Cherokee County (IA),"12,637",970,"$37,054 "
19037,Chickasaw County (IA),"13,039","1,035","$39,009 "
19039,Clarke County (IA),"9,084",893,"$36,330 "
19041,Clay County (IA),"17,144","1,270","$38,258 "
19043,Clayton County (IA),"18,324","1,532","$35,635 "
19045,Clinton County (IA),"49,582","4,756","$38,707 "
19047,Crawford County (IA),"16,757","1,694","$35,406 "
19049,Dallas County (IA),"42,537","2,153","$51,375 "
19051,Davis County (IA),"8,504","1,083","$33,949 "
19053,Decatur County (IA),"7,965","1,214","$28,475 "
19055,Delaware County (IA),"18,183","1,410","$39,292 "
19057,Des Moines County (IA),"41,631","4,193","$38,529 "
19059,Dickinson County (IA),"16,415","1,097","$41,086 "
19061,Dubuque County (IA),"86,496","6,366","$41,259 "
19063,Emmet County (IA),"10,448",971,"$34,709 "
19065,Fayette County (IA),"21,237","2,168","$33,874 "
19067,Floyd County (IA),"16,374","1,599","$36,349 "
19069,Franklin County (IA),"10,569",815,"$37,747 "
19071,Fremont County (IA),"7,774",764,"$38,830 "
19073,Greene County (IA),"10,017",976,"$35,214 "
19075,Grundy County (IA),"12,287",645,"$42,286 "
19077,Guthrie County (IA),"11,147",989,"$38,157 "
19079,Hamilton County (IA),"16,178","1,169","$40,324 "
19081,Hancock County (IA),"11,864",756,"$39,398 "
19083,Hardin County (IA),"18,028","1,498","$36,582 "
19085,Harrison County (IA),"15,474","1,249","$39,295 "
19087,Henry County (IA),"18,904","1,605","$40,485 "
19089,Howard County (IA),"9,796",863,"$36,380 "
19091,Humboldt County (IA),"10,246",816,"$39,526 "
19093,Ida County (IA),"7,645",645,"$36,572 "
19095,Iowa County (IA),"15,701",883,"$43,649 "
19097,Jackson County (IA),"20,224","1,908","$36,066 "
19099,Jasper County (IA),"36,203","2,297","$44,046 "
19101,Jefferson County (IA),"15,709","1,800","$35,808 "
19103,Johnson County (IA),"105,911","9,303","$42,827 "
19105,Jones County (IA),"18,755","1,568","$38,612 "
19107,Keokuk County (IA),"11,322","1,195","$35,333 "
19109,Kossuth County (IA),"16,743","1,504","$36,412 "
19111,Lee County (IA),"36,277","3,864","$37,192 "
19113,Linn County (IA),"191,229","11,639","$48,597 "
19115,Louisa County (IA),"12,148","1,022","$41,180 "
19117,Lucas County (IA),"9,372","1,102","$32,947 "
19119,Lyon County (IA),"11,635",868,"$38,539 "
19121,Madison County (IA),"14,050",908,"$43,836 "
19123,Mahaska County (IA),"21,790","2,040","$39,904 "
19125,Marion County (IA),"31,189","2,130","$45,003 "
19127,Marshall County (IA),"38,409","3,686","$39,123 "
19129,Mills County (IA),"14,186","1,078","$42,625 "
19131,Mitchell County (IA),"10,676",896,"$36,666 "
19133,Monona County (IA),"9,636","1,020","$34,179 "
19135,Monroe County (IA),"7,831",822,"$36,031 "
19137,Montgomery County (IA),"11,399","1,146","$34,710 "
19139,Muscatine County (IA),"41,679","3,625","$43,948 "
19141,O'Brien County (IA),"14,526","1,081","$37,747 "
19143,Osceola County (IA),"6,895",469,"$36,830 "
19145,Page County (IA),"15,663","1,761","$36,848 "
19147,Palo Alto County (IA),"9,759",890,"$33,824 "
19149,Plymouth County (IA),"24,700","1,551","$43,900 "
19151,Pocahontas County (IA),"8,389",759,"$34,722 "
19153,Polk County (IA),"376,534","26,814","$48,413 "
19155,Pottawattamie County (IA),"86,958","7,606","$40,722 "
19157,Poweshiek County (IA),"17,584","1,409","$39,806 "
19159,Ringgold County (IA),"5,340",749,"$30,521 "
19161,Sac County (IA),"11,179","1,111","$34,176 "
19163,Scott County (IA),"157,361","14,886","$45,332 "
19165,Shelby County (IA),"12,883",972,"$38,407 "
19167,Sioux County (IA),"29,498","1,844","$41,787 "
19169,Story County (IA),"71,978","5,871","$42,911 "
19171,Tama County (IA),"17,756","1,499","$38,609 "
19173,Taylor County (IA),"6,855",826,"$32,375 "
19175,Union County (IA),"12,083","1,219","$33,473 "
19177,Van Buren County (IA),"7,722",936,"$32,243 "
19179,Wapello County (IA),"35,375","4,308","$33,177 "
19181,Warren County (IA),"39,804","2,137","$51,426 "
19183,Washington County (IA),"20,721","1,512","$40,464 "
19185,Wayne County (IA),"6,622",936,"$30,116 "
19187,Webster County (IA),"37,814","3,914","$35,999 "
19189,Winnebago County (IA),"11,211",840,"$39,710 "
19191,Winneshiek County (IA),"19,308","1,426","$40,313 "
19193,Woodbury County (IA),"102,001","9,595","$39,632 "
19195,Worth County (IA),"7,758",541,"$37,452 "
19197,Wright County (IA),"14,011","1,081","$37,624 "
20000,Kansas,"2,635,312","235,087","$41,150 "
20001,Allen County (KS),"14,018","1,782","$32,416 "
20003,Anderson County (KS),"8,097",973,"$34,035 "
20005,Atchison County (KS),"15,952","1,802","$35,784 "
20007,Barber County (KS),"5,118",563,"$33,828 "
20009,Barton County (KS),"27,248","2,973","$33,924 "
20011,Bourbon County (KS),"15,100","2,005","$31,924 "
20013,Brown County (KS),"10,468","1,302","$33,145 "
20015,Butler County (KS),"58,170","4,212","$48,336 "
20017,Chase County (KS),"2,851",312,"$33,726 "
20019,Chautauqua County (KS),"4,142",617,"$29,463 "
20021,Cherokee County (KS),"21,970","3,085","$31,424 "
20023,Cheyenne County (KS),"3,099",356,"$31,685 "
20025,Clark County (KS),"2,357",234,"$35,774 "
20027,Clay County (KS),"8,612",814,"$35,360 "
20029,Cloud County (KS),"9,541","1,107","$32,215 "
20031,Coffey County (KS),"8,733",735,"$37,967 "
20033,Comanche County (KS),"1,923",187,"$30,882 "
20035,Cowley County (KS),"34,489","3,905","$35,817 "
20037,Crawford County (KS),"36,675","4,869","$30,576 "
20039,Decatur County (KS),"3,346",398,"$31,259 "
20041,Dickinson County (KS),"18,824","1,523","$37,187 "
20043,Doniphan County (KS),"7,915",878,"$34,190 "
20045,Douglas County (KS),"93,039","9,410","$39,183 "
20047,Edwards County (KS),"3,328",382,"$32,252 "
20049,Elk County (KS),"3,120",516,"$27,778 "
20051,Ellis County (KS),"26,324","2,319","$34,615 "
20053,Ellsworth County (KS),"5,675",501,"$36,482 "
20055,Finney County (KS),"39,952","4,315","$39,585 "
20057,Ford County (KS),"31,927","3,615","$38,331 "
20059,Franklin County (KS),"24,575","2,191","$39,902 "
20061,Geary County (KS),"26,636","2,942","$32,588 "
20063,Gove County (KS),"2,986",287,"$35,691 "
20065,Graham County (KS),"2,840",311,"$33,010 "
20067,Grant County (KS),"7,781",747,"$41,891 "
20069,Gray County (KS),"5,854",456,"$42,562 "
20071,Greeley County (KS),"1,509",139,"$37,288 "
20073,Greenwood County (KS),"7,577",984,"$30,927 "
20075,Hamilton County (KS),"2,646",329,"$34,559 "
20077,Harper County (KS),"6,269",720,"$31,331 "
20079,Harvey County (KS),"31,682","2,367","$42,482 "
20081,Haskell County (KS),"4,295",419,"$41,564 "
20083,Hodgeman County (KS),"2,114",177,"$38,216 "
20085,Jackson County (KS),"12,498","1,061","$41,734 "
20087,Jefferson County (KS),"18,383","1,220","$46,249 "
20089,Jewell County (KS),"3,597",409,"$31,409 "
20091,Johnson County (KS),"461,553","16,345","$66,796 "
20093,Kearny County (KS),"4,563",464,"$41,393 "
20095,Kingman County (KS),"8,389",807,"$38,604 "
20097,Kiowa County (KS),"3,054",332,"$33,272 "
20099,Labette County (KS),"21,876","2,814","$31,867 "
20101,Lane County (KS),"2,064",194,"$37,661 "
20103,Leavenworth County (KS),"63,713","4,763","$48,525 "
20105,Lincoln County (KS),"3,508",342,"$32,099 "
20107,Linn County (KS),"9,591","1,103","$36,066 "
20109,Logan County (KS),"2,965",267,"$34,332 "
20111,Lyon County (KS),"34,603","3,932","$34,209 "
20113,McPherson County (KS),"28,054","1,868","$42,802 "
20115,Marion County (KS),"12,714","1,174","$35,315 "
20117,Marshall County (KS),"10,615","1,016","$34,143 "
20119,Meade County (KS),"4,557",374,"$39,218 "
20121,Miami County (KS),"28,158","2,034","$45,263 "
20123,Mitchell County (KS),"6,480",564,"$34,863 "
20125,Montgomery County (KS),"35,013","4,284","$32,223 "
20127,Morris County (KS),"6,052",558,"$33,913 "
20129,Morton County (KS),"3,341",325,"$39,602 "
20131,Nemaha County (KS),"10,069",954,"$36,091 "
20133,Neosho County (KS),"16,433","1,866","$33,312 "
20135,Ness County (KS),"3,304",242,"$34,919 "
20137,Norton County (KS),"5,123",557,"$32,688 "
20139,Osage County (KS),"16,546","1,430","$39,028 "
20141,Osborne County (KS),"4,244",459,"$30,057 "
20143,Ottawa County (KS),"6,018",461,"$39,498 "
20145,Pawnee County (KS),"6,410",647,"$36,007 "
20147,Phillips County (KS),"5,797",577,"$35,781 "
20149,Pottawatomie County (KS),"18,203","1,415","$42,448 "
20151,Pratt County (KS),"9,213",903,"$36,882 "
20153,Rawlins County (KS),"2,880",298,"$33,262 "
20155,Reno County (KS),"61,330","6,521","$36,939 "
20157,Republic County (KS),"5,550",600,"$31,339 "
20159,Rice County (KS),"9,731","1,050","$36,226 "
20161,Riley County (KS),"53,206","6,344","$33,812 "
20163,Rooks County (KS),"5,427",616,"$31,591 "
20165,Rush County (KS),"3,455",367,"$32,084 "
20167,Russell County (KS),"7,000",807,"$30,057 "
20169,Saline County (KS),"52,639","4,544","$39,371 "
20171,Scott County (KS),"5,007",350,"$42,424 "
20173,Sedgwick County (KS),"453,399","40,977","$44,145 "
20175,Seward County (KS),"22,354","2,769","$37,433 "
20177,Shawnee County (KS),"166,773","14,641","$41,873 "
20179,Sheridan County (KS),"2,671",249,"$35,702 "
20181,Sherman County (KS),"6,572",825,"$33,946 "
