
 Black Rural South 
all , 0.3839991 
white , 0.1850398 
black , 0.5162797 



 Nonsouth Rural 
all , 0.2013205 
white , 0.1692536 
black , 0.4116682 



 South Metro 
all , 0.2135516 
white , 0.1141021 
black , 0.3371755 



 South 
all , 0.2264257 
white , 0.1349721 
black , 0.3578686 



 All 
all , 0.2030594 
white , 0.121786 
black , 0.3613288 


