BLACK RURAL SOUTH: 
1990 , 1449911 
2000 , 1467034 
2010 , 1404140 
2018 , 1279728 

 NON-SOUTH RURAL: 
1990 , 11508820 
2000 , 12885449 
2010 , 13104036 
2018 , 12745801 

 SOUTHERN METRO: 
1990 , 34826331 
2000 , 41204258 
2010 , 46979837 
2018 , 51433575 

 ALL SOUTH (RAW): 
1990 , 42646250 
2000 , 49744628 
2010 , 55601680 
2018 , 59772448 

 ALL COUNTIES (RAW): 
1990 , 125840 
2000 , 142583 
2010 , 153889 
2018 , 162075 
